,ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
0,ITT,MRT,2014-03-31,2014-03-31,2014-03-31,2021-08-25,-212200000,3783700000,3671250000.0,1714400000,2069300000,0.698,13.519,-125200000.0,515100000,515100000,1739100000.0,502900000.0,2.055,2.059,0,0,0,0,0,83500000.0,0,0.01,0.41,188300000.0,271800000.0,0.106,271800000.0,188300000.0,188300000.0,5.52,5.44,5.52,1235600000,1053450000.0,1235600000,3400964000,18.0,12.513,100500000.0,1.1,1.0,824100000.0,0.322,765500000,0.0,1669000000,1560025000.0,289800000,0,0,0,2544100000,834100000,1710000000,3908264000,32000000.0,3000000.0,-14700000.0,-18000000.0,-36400000.0,-53800000.0,-127600000.0,-5300000.0,225700000.0,4000000.0,499900000.0,499900000.0,499900000.0,1900000.0,3000000.0,0.195,629400000.0,194700000.0,344200000,0.074,3.163,7.818,7.746,434600000,0.0,42.76,1.525,1.525,597500000,1356100000,2563200000.0,2563200000.0,68600000.0,0.136,0.475,0.121,0.073,13400000.0,528200000.0,1.0,91400000,91400000,92800000.0,28.044,3018200000,299300000,-311600000.0,0,33.022,880300000
1,ITT,MRQ,2014-03-31,2014-03-31,2014-03-31,2021-08-25,-212200000,3783700000,,1714400000,2069300000,,13.519,-19000000.0,515100000,515100000,459700000.0,33200000.0,2.055,2.059,0,0,0,0,0,21100000.0,0,0.01,0.11,45200000.0,66300000.0,0.098,66300000.0,45200000.0,45200000.0,0.35,0.35,0.35,1235600000,,1235600000,3400964000,18.0,12.513,-32200000.0,-0.352,1.0,214800000.0,0.318,765500000,0.0,1669000000,,289800000,0,0,0,2544100000,834100000,1710000000,3908264000,7800000.0,0.0,4200000.0,-11300000.0,0.0,-3400000.0,26500000.0,48200000.0,-13200000.0,-1700000.0,32200000.0,32200000.0,32200000.0,1000000.0,1000000.0,0.048,166500000.0,48300000.0,344200000,0.314,3.163,7.818,7.746,434600000,0.0,42.76,1.525,1.525,597500000,1356100000,674500000.0,674500000.0,17700000.0,,,,,3300000.0,133000000.0,1.0,91400000,91400000,92800000.0,7.38,3018200000,299300000,13000000.0,0,33.022,880300000
2,ITT,ART,2014-03-31,2014-05-01,2014-03-31,2021-08-25,-212200000,3783700000,3671250000.0,1714400000,2069300000,0.698,13.519,-125200000.0,515100000,515100000,1739100000.0,502900000.0,2.055,2.059,0,0,0,0,0,83500000.0,0,0.009,0.41,194600000.0,278100000.0,0.108,278100000.0,194600000.0,188300000.0,5.52,5.44,5.52,1235600000,1053450000.0,1235600000,3552712000,18.0,12.775,100500000.0,1.1,1.0,824100000.0,0.322,765500000,6300000.0,1669000000,1560025000.0,289800000,0,0,0,2544100000,834100000,1710000000,4067812000,32000000.0,3000000.0,-14700000.0,-18000000.0,-36400000.0,-53800000.0,-127600000.0,-5300000.0,225700000.0,4000000.0,499900000.0,499900000.0,499900000.0,1900000.0,3000000.0,0.195,629400000.0,194700000.0,344200000,0.074,3.292,8.137,8.036,434600000,0.0,44.36,1.587,1.582,597500000,1356100000,2563200000.0,2563200000.0,68600000.0,0.136,0.475,0.125,0.076,13400000.0,526000000.0,1.0,91700000,91400000,92800000.0,28.044,3018200000,299300000,-311600000.0,0,33.022,880300000
3,ITT,ARQ,2014-03-31,2014-05-01,2014-03-31,2021-08-25,-212200000,3783700000,,1714400000,2069300000,,13.519,-19000000.0,515100000,515100000,459700000.0,33200000.0,2.055,2.059,0,0,0,0,0,21100000.0,0,0.009,0.11,45200000.0,66300000.0,0.098,66300000.0,45200000.0,45200000.0,0.35,0.35,0.35,1235600000,,1235600000,3552712000,18.0,12.775,-32200000.0,-0.352,1.0,214800000.0,0.318,765500000,0.0,1669000000,,289800000,0,0,0,2544100000,834100000,1710000000,4067812000,7800000.0,0.0,4200000.0,-11300000.0,0.0,-3400000.0,26500000.0,48200000.0,-13200000.0,-1700000.0,32200000.0,32200000.0,32200000.0,1000000.0,1000000.0,0.048,166500000.0,48300000.0,344200000,0.314,3.292,8.137,8.036,434600000,0.0,44.36,1.587,1.582,597500000,1356100000,674500000.0,674500000.0,17700000.0,,,,,3300000.0,133000000.0,1.0,91700000,91400000,92800000.0,7.38,3018200000,299300000,13000000.0,0,33.022,880300000
