,ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
0,STE,MRT,2014-03-31,2014-03-30,2014-03-30,2021-08-09,36066000.0,959584500.0,981356250.0,167374500.0,792210000.0,1.653,6.009,-81593000.0,50716500.0,50716500.0,972630000.0,129442000.0,1.354,0.852,272085000.0,5902500.0,266182500.0,272085000.0,351000.0,75649000.0,0.0,,0.0,207146000.0,282795000.0,0.174,282795000.0,207146000.0,188376000.0,2.2,2.17,2.2,516154500.0,515378250.0,516154500.0,,,,128038000.0,1.491,1.0,649622000.0,0.4,397396500.0,18770000.0,659986500.0,687859500.0,20215500.0,573000.0,0.0,573000.0,439720500.0,123570000.0,316150500.0,,10794000.0,-67059000.0,-9809000.0,1190000.0,-48385000.0,-54206000.0,-148652000.0,0.0,209631000.0,4021000.0,129442000.0,129442000.0,129442000.0,0.0,0.0,0.08,442815000.0,206807000.0,103987500.0,0.0,,,,389710500.0,0.0,,,,96825000.0,184537500.0,1622252000.0,1622252000.0,48641000.0,0.132,0.251,0.301,0.128,8259000.0,380970000.0,1.0,85898484.0,85898484.0,,18.886,562188000.0,0.0,58934000.0,21390000.0,6.545,43804500.0
1,STE,MRQ,2014-03-31,2014-03-30,2014-03-30,2021-08-09,36066000.0,959584500.0,,167374500.0,792210000.0,,6.009,,50716500.0,50716500.0,,,1.354,0.852,272085000.0,5902500.0,266182500.0,272085000.0,351000.0,,0.0,,0.0,,,,,,,,,,516154500.0,,516154500.0,,,,,,1.0,,,397396500.0,,659986500.0,,20215500.0,573000.0,0.0,573000.0,439720500.0,123570000.0,316150500.0,,,,,,,,,,,,,,,,,,,,103987500.0,,,,,389710500.0,,,,,96825000.0,184537500.0,,,,,,,,,,1.0,85898484.0,85898484.0,,,562188000.0,0.0,,21390000.0,6.545,43804500.0
2,STE,ART,2014-03-31,2015-02-06,2014-03-30,2021-08-09,36066000.0,959584500.0,,167374500.0,792210000.0,,6.009,-57894000.0,50716500.0,50716500.0,337093500.0,51397500.0,1.354,0.852,272085000.0,5902500.0,266182500.0,272085000.0,351000.0,58945500.0,0.0,,0.0,79992000.0,138937500.0,0.243,138937500.0,79992000.0,63865500.0,86.715,85.575,86.715,516154500.0,,516154500.0,,,,84655500.0,0.986,1.0,233586000.0,0.409,397396500.0,16126500.0,659986500.0,,20215500.0,573000.0,0.0,573000.0,439720500.0,123570000.0,316150500.0,,13899000.0,-2337000.0,-3348000.0,-22035000.0,-18844500.0,-53083500.0,-60324000.0,0.0,142549500.0,-3288000.0,50923500.0,50923500.0,50923500.0,0.0,474000.0,0.089,159331500.0,74254500.0,103987500.0,0.0,,,,389710500.0,0.0,,,,96825000.0,184537500.0,570679500.0,570679500.0,0.0,,,,0.14,1668000.0,146496000.0,1.0,85898484.0,85898484.0,,6.644,562188000.0,0.0,12942000.0,21390000.0,6.545,43804500.0
3,STE,ART,2014-03-31,2015-01-28,2014-03-30,2021-08-09,36066000.0,959584500.0,,167374500.0,792210000.0,,6.009,-57894000.0,50716500.0,50716500.0,337093500.0,51397500.0,1.354,0.852,272085000.0,5902500.0,266182500.0,272085000.0,351000.0,58945500.0,0.0,,0.0,79992000.0,138937500.0,0.243,138937500.0,79992000.0,63865500.0,86.715,85.575,86.715,516154500.0,,516154500.0,,,,84655500.0,0.986,1.0,233586000.0,0.409,397396500.0,16126500.0,659986500.0,,20215500.0,573000.0,0.0,573000.0,439720500.0,123570000.0,316150500.0,,13899000.0,-2337000.0,-3348000.0,-22035000.0,-18844500.0,-53083500.0,-60324000.0,0.0,142549500.0,-3288000.0,50923500.0,50923500.0,50923500.0,0.0,474000.0,0.089,159331500.0,74254500.0,103987500.0,0.0,,,,389710500.0,0.0,,,,96825000.0,184537500.0,570679500.0,570679500.0,0.0,,,,0.14,1668000.0,146496000.0,1.0,85898484.0,85898484.0,,6.644,562188000.0,0.0,12942000.0,21390000.0,6.545,43804500.0
4,STE,ART,2014-03-31,2015-01-07,2014-03-30,2021-08-09,36066000.0,959584500.0,,167374500.0,792210000.0,,6.009,-57894000.0,50716500.0,50716500.0,337093500.0,51397500.0,1.354,0.852,272085000.0,5902500.0,266182500.0,272085000.0,351000.0,58945500.0,0.0,,0.0,79992000.0,138937500.0,0.243,138937500.0,79992000.0,63865500.0,86.715,85.575,86.715,516154500.0,,516154500.0,,,,84655500.0,0.986,1.0,233586000.0,0.409,397396500.0,16126500.0,659986500.0,,20215500.0,573000.0,0.0,573000.0,439720500.0,123570000.0,316150500.0,,13899000.0,-2337000.0,-3348000.0,-22035000.0,-18844500.0,-53083500.0,-60324000.0,0.0,142549500.0,-3288000.0,50923500.0,50923500.0,50923500.0,0.0,474000.0,0.089,159331500.0,74254500.0,103987500.0,0.0,,,,389710500.0,0.0,,,,96825000.0,184537500.0,570679500.0,570679500.0,0.0,,,,0.14,1668000.0,146496000.0,1.0,85898484.0,85898484.0,,6.644,562188000.0,0.0,12942000.0,21390000.0,6.545,43804500.0
5,STE,ART,2014-03-31,2014-11-26,2014-03-30,2021-08-09,36066000.0,959584500.0,,167374500.0,792210000.0,,6.009,-57894000.0,50716500.0,50716500.0,337093500.0,51397500.0,1.354,0.852,272085000.0,5902500.0,266182500.0,272085000.0,351000.0,58945500.0,0.0,,0.0,79992000.0,138937500.0,0.243,138937500.0,79992000.0,63865500.0,86.715,85.575,86.715,516154500.0,,516154500.0,,,,84655500.0,0.986,1.0,233586000.0,0.409,397396500.0,16126500.0,659986500.0,,20215500.0,573000.0,0.0,573000.0,439720500.0,123570000.0,316150500.0,,13899000.0,-2337000.0,-3348000.0,-22035000.0,-18844500.0,-53083500.0,-60324000.0,0.0,142549500.0,-3288000.0,50923500.0,50923500.0,50923500.0,0.0,474000.0,0.089,159331500.0,74254500.0,103987500.0,0.0,,,,389710500.0,0.0,,,,96825000.0,184537500.0,570679500.0,570679500.0,0.0,,,,0.14,1668000.0,146496000.0,1.0,85898484.0,85898484.0,,6.644,562188000.0,0.0,12942000.0,21390000.0,6.545,43804500.0
6,STE,ARQ,2014-03-31,2015-02-06,2014-03-30,2021-08-09,36066000.0,959584500.0,,167374500.0,792210000.0,,6.009,,50716500.0,50716500.0,,,1.354,0.852,272085000.0,5902500.0,266182500.0,272085000.0,351000.0,,0.0,,0.0,,,,,,,,,,516154500.0,,516154500.0,,,,,,1.0,,,397396500.0,,659986500.0,,20215500.0,573000.0,0.0,573000.0,439720500.0,123570000.0,316150500.0,,,,,,,,,,,,,,,,,,,,103987500.0,,,,,389710500.0,,,,,96825000.0,184537500.0,,,,,,,,,,1.0,85898484.0,85898484.0,,,562188000.0,0.0,,21390000.0,6.545,43804500.0
7,STE,ARQ,2014-03-31,2015-01-28,2014-03-30,2021-08-09,36066000.0,959584500.0,,167374500.0,792210000.0,,6.009,,50716500.0,50716500.0,,,1.354,0.852,272085000.0,5902500.0,266182500.0,272085000.0,351000.0,,0.0,,0.0,,,,,,,,,,516154500.0,,516154500.0,,,,,,1.0,,,397396500.0,,659986500.0,,20215500.0,573000.0,0.0,573000.0,439720500.0,123570000.0,316150500.0,,,,,,,,,,,,,,,,,,,,103987500.0,,,,,389710500.0,,,,,96825000.0,184537500.0,,,,,,,,,,1.0,85898484.0,85898484.0,,,562188000.0,0.0,,21390000.0,6.545,43804500.0
8,STE,ARQ,2014-03-31,2015-01-07,2014-03-30,2021-08-09,36066000.0,959584500.0,,167374500.0,792210000.0,,6.009,,50716500.0,50716500.0,,,1.354,0.852,272085000.0,5902500.0,266182500.0,272085000.0,351000.0,,0.0,,0.0,,,,,,,,,,516154500.0,,516154500.0,,,,,,1.0,,,397396500.0,,659986500.0,,20215500.0,573000.0,0.0,573000.0,439720500.0,123570000.0,316150500.0,,,,,,,,,,,,,,,,,,,,103987500.0,,,,,389710500.0,,,,,96825000.0,184537500.0,,,,,,,,,,1.0,85898484.0,85898484.0,,,562188000.0,0.0,,21390000.0,6.545,43804500.0
9,STE,ARQ,2014-03-31,2014-11-26,2014-03-30,2021-08-09,36066000.0,959584500.0,,167374500.0,792210000.0,,6.009,,50716500.0,50716500.0,,,1.354,0.852,272085000.0,5902500.0,266182500.0,272085000.0,351000.0,,0.0,,0.0,,,,,,,,,,516154500.0,,516154500.0,,,,,,1.0,,,397396500.0,,659986500.0,,20215500.0,573000.0,0.0,573000.0,439720500.0,123570000.0,316150500.0,,,,,,,,,,,,,,,,,,,,103987500.0,,,,,389710500.0,,,,,96825000.0,184537500.0,,,,,,,,,,1.0,85898484.0,85898484.0,,,562188000.0,0.0,,21390000.0,6.545,43804500.0
