,image-filename,percent-price-change,missing-values,label,train
126,AAMRQ_1998-06-30.png,-0.28678678678678676,0,0,0
127,AAMRQ_1998-09-30.png,0.05635123922219407,0,0,0
128,AAMRQ_1998-12-31.png,0.14947368421052631,0,0,0
129,AAMRQ_1999-03-31.png,-0.06936238516444107,0,0,0
130,AAMRQ_1999-06-30.png,-0.018315018315018316,0,0,0
131,AAMRQ_1999-09-30.png,-0.4151376146788991,0,0,0
132,AAMRQ_1999-12-31.png,-0.6054029850746269,0,0,0
133,AAMRQ_2000-03-31.png,0.02550588235294125,0,0,0
134,AAMRQ_2000-06-30.png,0.4822603827823589,0,0,0
135,AAMRQ_2000-09-30.png,0.07440039158100817,0,0,0
136,AAMRQ_2000-12-31.png,-0.07803409206900071,0,0,0
137,AAMRQ_2001-03-31.png,-0.45501138952164005,0,0,0
138,AAMRQ_2001-06-30.png,-0.38278438970384726,0,0,0
139,AAMRQ_2001-09-30.png,0.3798328108672936,0,0,0
140,AAMRQ_2001-12-31.png,-0.24394618834080722,0,0,0
141,AAMRQ_2002-03-31.png,-0.841726618705036,0,0,0
142,AAMRQ_2002-06-30.png,-0.608540925266904,0,0,0
143,AAMRQ_2002-09-30.png,-0.4976076555023923,0,0,0
144,AAMRQ_2002-12-31.png,0.6666666666666667,0,0,0
145,AAMRQ_2003-03-31.png,4.452380952380952,0,0,0
146,AAMRQ_2003-06-30.png,0.17727272727272722,0,0,0
147,AAMRQ_2003-09-30.png,0.11179039301310054,0,0,0
148,AAMRQ_2003-12-31.png,-0.06486486486486485,0,0,0
149,AAMRQ_2004-03-31.png,-0.42419481539670073,0,0,0
150,AAMRQ_2004-06-30.png,-0.09578860445912471,0,0,0
151,AAMRQ_2004-09-30.png,0.45975443383356057,0,0,0
152,AAMRQ_2004-12-31.png,0.10593607305936074,0,0,0
153,AAMRQ_2005-03-31.png,0.044859813084112195,0,0,0
154,AAMRQ_2005-06-30.png,0.8356729975227086,0,0,0
155,AAMRQ_2005-09-30.png,1.4194991055456172,0,0,0
156,AAMRQ_2005-12-31.png,0.1434997750787225,0,0,0
157,AAMRQ_2006-03-31.png,-0.144547134935305,0,0,0
158,AAMRQ_2006-06-30.png,0.18922108575924462,0,0,0
159,AAMRQ_2006-09-30.png,0.3159031979256698,0,0,0
160,AAMRQ_2006-12-31.png,-0.12834932186569628,0,0,0
161,AAMRQ_2007-03-31.png,-0.2679802955665025,0,0,0
162,AAMRQ_2007-06-30.png,-0.4675521821631879,0,0,0
163,AAMRQ_2007-09-30.png,-0.5953342305966801,0,0,0
164,AAMRQ_2007-12-31.png,-0.6350677120456166,0,0,0
165,AAMRQ_2008-03-31.png,0.08869179600886926,0,0,0
166,AAMRQ_2008-06-30.png,1.083984375,0,0,0
167,AAMRQ_2008-09-30.png,-0.675152749490835,0,0,0
168,AAMRQ_2008-12-31.png,-0.6232427366447986,0,0,0
169,AAMRQ_2009-03-31.png,1.4921630094043887,0,0,0
170,AAMRQ_2009-06-30.png,0.9228855721393038,0,0,0
171,AAMRQ_2009-09-30.png,0.1459119496855345,0,0,0
172,AAMRQ_2009-12-31.png,-0.12289780077619665,0,0,0
173,AAMRQ_2010-03-31.png,-0.31174533479692645,0,0,0
174,AAMRQ_2010-06-30.png,0.14896755162241884,0,0,0
175,AAMRQ_2010-09-30.png,0.030303030303030366,0,0,0
176,AAMRQ_2010-12-31.png,-0.30680359435173293,0,0,0
177,AAMRQ_2011-03-31.png,-0.541795665634675,0,0,0
178,AAMRQ_2011-06-30.png,-0.9351851851851852,0,0,0
179,AAMRQ_2011-09-30.png,-0.8344594594594594,0,0,0
180,AAMRQ_2011-12-31.png,0.5714285714285716,0,0,0
181,AAMRQ_2012-03-31.png,-0.24489795918367346,0,0,0
182,AAMRQ_2012-06-30.png,0.45454545454545453,0,0,0
183,AAMRQ_2012-09-30.png,10.216216216216218,0,0,0
184,AAMRQ_2012-12-31.png,4.0375000000000005,0,0,0
185,AAMRQ_2013-03-31.png,-0.009638554216867478,0,0,0
186,AAP_2000-06-30.png,,119,0,0
187,AAP_2000-12-31.png,,67,0,0
188,AAP_2001-03-31.png,,117,0,0
189,AAP_2001-06-30.png,,117,0,0
190,AAP_2001-09-30.png,,115,0,0
191,AAP_2001-12-31.png,0.03105273225785895,0,0,0
192,AAP_2002-03-31.png,0.06539869202615946,0,0,0
193,AAP_2002-06-30.png,0.012987012987012818,0,0,0
194,AAP_2002-09-30.png,-0.10497268682772995,0,0,0
195,AAP_2002-12-31.png,0.2924297924297926,0,0,0
196,AAP_2003-03-31.png,0.5520669477128296,0,0,0
197,AAP_2003-06-30.png,0.28200283419933864,0,0,0
198,AAP_2003-09-30.png,0.19540276482750218,0,0,0
199,AAP_2003-12-31.png,-0.08058216654384676,0,0,0
200,AAP_2004-03-31.png,-0.20463254993726046,0,0,0
201,AAP_2004-06-30.png,0.16699394862341208,0,0,0
202,AAP_2004-09-30.png,0.4519677653178697,0,0,0
203,AAP_2004-12-31.png,0.48832417582417587,0,0,0
204,AAP_2005-03-31.png,0.1391066866355388,0,0,0
205,AAP_2005-06-30.png,0.002768804799261593,0,0,0
206,AAP_2005-09-30.png,0.003351379221448893,0,0,0
207,AAP_2005-12-31.png,-0.3317993557294064,0,0,0
208,AAP_2006-03-31.png,-0.11202466598150049,0,0,0
209,AAP_2006-06-30.png,0.22451790633608826,0,0,0
210,AAP_2006-09-30.png,0.18055555555555539,0,0,0
211,AAP_2006-12-31.png,0.11923509561304822,0,0,0
212,AAP_2007-03-31.png,-0.12892156862745094,0,0,0
213,AAP_2007-06-30.png,-0.04095477386934662,0,0,0
214,AAP_2007-09-30.png,-0.015756893640967988,0,0,0
215,AAP_2007-12-31.png,-0.035630075975897284,0,0,0
216,AAP_2008-03-31.png,0.05060034305317333,0,0,0
217,AAP_2008-06-30.png,-0.07253463732681341,0,0,0
218,AAP_2008-09-30.png,0.16000000000000006,0,0,0
219,AAP_2008-12-31.png,0.32571763327475095,0,0,0
220,AAP_2009-03-31.png,-0.09758386113065924,0,0,0
221,AAP_2009-06-30.png,-0.10561201944321699,0,0,0
222,AAP_2009-09-30.png,0.19859630881206136,0,0,0
223,AAP_2009-12-31.png,0.26828063241106737,0,0,0
224,AAP_2010-03-31.png,0.2697896334851442,0,0,0
225,AAP_2010-06-30.png,0.2884690299961044,0,0,0
226,AAP_2010-09-30.png,0.13441502988898385,0,0,0
227,AAP_2010-12-31.png,-0.1611489040060469,0,0,0
228,AAP_2011-03-31.png,-0.11111111111111115,0,0,0
229,AAP_2011-06-30.png,0.2548206884123264,0,0,0
230,AAP_2011-09-30.png,0.5376016260162602,0,0,0
231,AAP_2011-12-31.png,0.028292402699985623,0,0,0
232,AAP_2012-03-31.png,-0.23033707865168535,0,0,0
233,AAP_2012-06-30.png,-0.001256983240223313,0,0,0
234,AAP_2012-09-30.png,0.14398168026334623,0,0,0
235,AAP_2012-12-31.png,0.1560620892182911,0,0,0
236,AAP_2013-03-31.png,0.04041035906418103,0,0,0
237,AAP_2013-06-30.png,0.32962380549171405,0,0,0
238,AAP_2013-09-30.png,0.45310245310245323,0,0,0
239,AAP_2013-12-31.png,0.21260917030567678,0,0,0
240,AAP_2014-03-31.png,0.1182555445216815,0,0,0
241,AAP_2014-06-30.png,0.18958661565008636,0,0,0
242,AAP_2014-09-30.png,0.0997557907200475,0,0,0
243,AAP_2014-12-31.png,0.07025731584258316,0,0,0
244,AAP_2015-03-31.png,0.2752843011910369,0,0,0
245,AAP_2015-06-30.png,-0.1130819092516205,0,0,0
246,AAP_2015-09-30.png,-0.16420430561418323,0,0,0
247,AAP_2015-12-31.png,0.09354860142183252,0,0,0
248,AAP_2016-03-31.png,-0.06483585858585865,0,0,0
249,AAP_2016-06-30.png,0.02752293577981652,0,0,0
250,AAP_2016-09-30.png,-0.008708566799432877,0,0,0
251,AAP_2016-12-31.png,-0.3966414380321665,0,0,0
252,AAP_2017-03-31.png,-0.35787251430128025,0,0,0
253,AAP_2017-06-30.png,-0.023030184241474013,0,0,0
254,AAP_2017-09-30.png,0.10043482871990665,0,0,0
255,AAP_2017-12-31.png,0.39773297221386306,0,0,0
256,AAP_2018-03-31.png,0.5982074016962221,0,0,0
257,AAP_2018-06-30.png,0.115688244581599,0,0,0
258,AAP_2018-09-30.png,0.05770970270759207,0,0,0
259,AAP_2018-12-31.png,0.020069471246622953,0,0,0
260,AAP_2019-03-31.png,-0.08814139110604337,0,0,0
261,AAP_2019-06-30.png,-0.0014503720519612698,0,0,0
262,AAP_2019-09-30.png,-0.25684631736901337,0,0,0
263,AAP_2019-12-31.png,-0.15093148089674774,0,0,0
264,AAP_2020-03-31.png,0.3082618206293118,0,0,0
265,AAP_2020-06-30.png,0.1715135738192637,0,0,0
266,AAP_2020-09-30.png,0.2845659163987138,0,0,0
267,AAP_2020-12-31.png,0.3069011491333884,0,0,0
268,AAPL_1998-03-31.png,0.4416666666666666,0,0,0
269,AAPL_1998-06-30.png,0.3888888888888888,0,0,0
270,AAPL_1998-09-30.png,-0.14161849710982657,0,0,0
271,AAPL_1998-12-31.png,0.07714285714285722,0,0,0
272,AAPL_1999-03-31.png,0.9528619528619529,0,0,0
273,AAPL_1999-06-30.png,1.4350132625994696,0,0,0
274,AAPL_1999-09-30.png,1.0896551724137933,0,0,0
275,AAPL_1999-12-31.png,0.018518518518518535,0,0,0
276,AAPL_2000-03-31.png,-0.6204620462046205,0,0,0
277,AAPL_2000-06-30.png,-0.7155080213903743,0,0,0
278,AAPL_2000-09-30.png,-0.14347826086956522,0,0,0
279,AAPL_2000-12-31.png,0.5601503759398495,0,0,0
280,AAPL_2001-03-31.png,-0.29695431472081213,0,0,0
281,AAPL_2001-06-30.png,-0.03373493975903604,0,0,0
282,AAPL_2001-09-30.png,0.5270758122743681,0,0,0
283,AAPL_2001-12-31.png,-0.2094763092269327,0,0,0
284,AAPL_2002-03-31.png,-0.3782505910165484,0,0,0
285,AAPL_2002-06-30.png,-0.2082018927444795,0,0,0
286,AAPL_2002-09-30.png,-0.011406844106463887,0,0,0
287,AAPL_2002-12-31.png,0.3346613545816734,1,0,0
288,AAPL_2003-03-31.png,0.4192307692307692,3,0,0
289,AAPL_2003-06-30.png,0.10746268656716411,0,0,0
290,AAPL_2003-09-30.png,0.30894308943089427,0,0,0
291,AAPL_2003-12-31.png,0.6226415094339622,0,0,0
292,AAPL_2004-03-31.png,0.37888198757763986,0,0,0
293,AAPL_2004-06-30.png,0.898671096345515,0,0,0
294,AAPL_2004-09-30.png,1.279279279279279,0,0,0
295,AAPL_2004-12-31.png,0.1802274715660542,0,0,0
296,AAPL_2005-03-31.png,0.2516469038208168,0,0,0
297,AAPL_2005-06-30.png,0.9028910303928838,0,0,0
298,AAPL_2005-09-30.png,0.1789473684210528,0,0,0
299,AAPL_2005-12-31.png,-0.20335021425788866,0,0,0
300,AAPL_2006-03-31.png,0.2272321428571428,0,0,0
301,AAPL_2006-06-30.png,0.4816625916870415,0,0,0
302,AAPL_2006-09-30.png,0.20698435794834483,0,0,0
303,AAPL_2006-12-31.png,0.4386138613861387,0,0,0
304,AAPL_2007-03-31.png,0.6518987341772151,0,0,0
305,AAPL_2007-06-30.png,0.6373021335168616,0,0,0
306,AAPL_2007-09-30.png,-0.06823572340813715,0,0,0
307,AAPL_2007-12-31.png,-0.1488020176544766,0,0,0
308,AAPL_2008-03-31.png,-0.10319169766986491,0,0,0
309,AAPL_2008-06-30.png,-0.4954732510288066,0,0,0
310,AAPL_2008-09-30.png,-0.16681222707423585,0,0,0
311,AAPL_2008-12-31.png,0.6597063621533441,0,0,0
312,AAPL_2009-03-31.png,0.7067610062893083,0,0,0
313,AAPL_2009-06-30.png,0.46766266954983304,0,0,0
314,AAPL_2009-09-30.png,0.26608321817902664,0,0,0
315,AAPL_2009-12-31.png,0.27578355210286637,0,0,0
316,AAPL_2010-03-31.png,0.2660683967984476,0,0,0
317,AAPL_2010-06-30.png,0.21333333333333332,0,0,0
318,AAPL_2010-09-30.png,0.20258620689655174,0,0,0
319,AAPL_2010-12-31.png,0.008479709267110754,0,0,0
320,AAPL_2011-03-31.png,0.15005973715651139,0,0,0
321,AAPL_2011-06-30.png,0.24101244101244113,0,0,0
322,AAPL_2011-09-30.png,0.4829974374956715,0,0,0
323,AAPL_2011-12-31.png,0.44199391592920345,0,0,0
324,AAPL_2012-03-31.png,0.11264185307990468,0,0,0
325,AAPL_2012-06-30.png,-0.1273912835019418,0,0,0
326,AAPL_2012-09-30.png,-0.3364533053515215,0,0,0
327,AAPL_2012-12-31.png,-0.22186813186813178,0,0,0
328,AAPL_2013-03-31.png,0.09058131444114115,0,0,0
329,AAPL_2013-06-30.png,0.41244174551616997,0,0,0
330,AAPL_2013-09-30.png,0.11211646656226436,0,0,0
331,AAPL_2013-12-31.png,0.14957756336549521,0,0,0
332,AAPL_2014-03-31.png,0.31365390633149054,0,0,0
333,AAPL_2014-06-30.png,0.239269406392694,0,0,0
334,AAPL_2014-09-30.png,0.2232809274257584,0,0,0
335,AAPL_2014-12-31.png,0.11197669930168085,0,0,0
336,AAPL_2015-03-31.png,-0.06929118525249907,0,0,0
337,AAPL_2015-06-30.png,-0.14768997727846503,0,0,0
338,AAPL_2015-09-30.png,-0.07877393032744012,0,0,0
339,AAPL_2015-12-31.png,-0.13544135071090038,0,0,0
340,AAPL_2016-03-31.png,0.0665833901128019,0,0,0
341,AAPL_2016-06-30.png,0.24004282655246237,0,0,0
342,AAPL_2016-09-30.png,0.2746211449054193,0,0,0
343,AAPL_2016-12-31.png,0.24348126403039214,0,0,0
344,AAPL_2017-03-31.png,0.07281080328553535,0,0,0
345,AAPL_2017-06-30.png,0.17503124566032494,0,0,0
346,AAPL_2017-09-30.png,0.08863223462237216,0,0,0
347,AAPL_2017-12-31.png,0.09386153591604218,0,0,0
348,AAPL_2018-03-31.png,0.3454523781141972,0,0,0
349,AAPL_2018-06-30.png,-0.15603526513678198,0,0,0
350,AAPL_2018-09-30.png,-0.15855408877469657,0,0,0
351,AAPL_2018-12-31.png,0.2668663747855697,0,0,0
352,AAPL_2019-03-31.png,0.1519994945985216,0,0,0
353,AAPL_2019-06-30.png,0.4642279708973324,0,0,0
354,AAPL_2019-09-30.png,0.13216342199067735,0,0,0
355,AAPL_2019-12-31.png,0.22024844720496886,0,0,0
356,AAPL_2020-03-31.png,0.8128683297004924,0,0,0
357,AAPL_2020-06-30.png,0.49275509857816696,0,0,0
358,AAPL_2020-09-30.png,0.07953330958318483,0,0,0
359,AAPL_2020-12-31.png,0.008638326892475675,0,0,0
360,ABBV_2011-12-31.png,,67,0,0
361,ABBV_2012-03-31.png,,115,0,0
362,ABBV_2012-06-30.png,,115,0,0
363,ABBV_2012-09-30.png,,115,0,0
364,ABBV_2012-12-31.png,,20,0,0
365,ABBV_2013-03-31.png,0.09686120647376154,0,0,0
366,ABBV_2013-06-30.png,0.27745524915336234,0,0,0
367,ABBV_2013-09-30.png,0.14911692376481114,0,0,0
368,ABBV_2013-12-31.png,0.06873698163226653,0,0,0
369,ABBV_2014-03-31.png,0.12373540856031127,0,0,0
370,ABBV_2014-06-30.png,0.15946137491141035,0,0,0
371,ABBV_2014-09-30.png,0.01350415512465376,0,0,0
372,ABBV_2014-12-31.png,0.026742053789731053,0,0,0
373,ABBV_2015-03-31.png,-0.07055005124701064,0,0,0
374,ABBV_2015-06-30.png,-0.11832117874683727,0,0,0
375,ABBV_2015-09-30.png,0.04980702076824115,0,0,0
376,ABBV_2015-12-31.png,0.04507089804186351,0,0,0
377,ABBV_2016-03-31.png,0.10416666666666673,0,0,0
378,ABBV_2016-06-30.png,0.011468260377968033,0,0,0
379,ABBV_2016-09-30.png,0.033137783415252836,0,0,0
380,ABBV_2016-12-31.png,0.15793676141807741,0,0,0
381,ABBV_2017-03-31.png,0.3637200736648251,0,0,0
382,ABBV_2017-06-30.png,0.3337470693697419,0,0,0
383,ABBV_2017-09-30.png,0.06515867656988528,0,0,0
384,ABBV_2017-12-31.png,-0.04198118084996369,0,0,0
385,ABBV_2018-03-31.png,-0.00073956682514535,0,0,0
386,ABBV_2018-06-30.png,-0.004964921748516006,0,0,0
387,ABBV_2018-09-30.png,-0.14791710721082676,0,0,0
388,ABBV_2018-12-31.png,-0.21119427269768953,0,0,0
389,ABBV_2019-03-31.png,-0.060429333664226384,0,0,0
390,ABBV_2019-06-30.png,0.21754675467546766,0,0,0
391,ABBV_2019-09-30.png,0.006207078711040662,0,0,0
392,ABBV_2019-12-31.png,0.10887734357352609,0,0,0
393,ABBV_2020-03-31.png,0.14962593516209485,0,0,0
394,ABBV_2020-06-30.png,0.09136280301487062,0,0,0
395,ABBV_2020-09-30.png,0.2355291699965749,0,0,0
396,ABBV_2020-12-31.png,0.0512365842277181,0,0,0
397,ABC_1998-03-31.png,-0.09447771124417831,5,0,0
398,ABC_1998-06-30.png,-0.010473754719279051,5,0,0
399,ABC_1998-09-30.png,0.2559882439382808,0,0,0
400,ABC_1998-12-31.png,-0.2153846153846154,0,0,0
401,ABC_1999-03-31.png,-0.30700830700830706,0,0,0
402,ABC_1999-06-30.png,-0.4043921568627451,0,0,0
403,ABC_1999-09-30.png,-0.36687489447914906,0,0,0
404,ABC_1999-12-31.png,1.0424018962338688,0,0,0
405,ABC_2000-03-31.png,2.1333333333333333,0,0,0
406,ABC_2000-06-30.png,0.6279819471308833,0,0,0
407,ABC_2000-09-30.png,0.04357446808510642,0,0,0
408,ABC_2000-12-31.png,0.09607920792079201,0,0,0
409,ABC_2001-03-31.png,0.4465829391616375,0,0,0
410,ABC_2001-06-30.png,0.1480705304234717,0,0,0
411,ABC_2001-09-30.png,-0.03737738189198333,0,0,0
412,ABC_2001-12-31.png,0.19594637124693143,0,0,0
413,ABC_2002-03-31.png,0.04568081991215234,0,0,0
414,ABC_2002-06-30.png,-0.2853684210526316,0,0,0
415,ABC_2002-09-30.png,-0.26491178941472976,0,0,0
416,ABC_2002-12-31.png,0.27684489615554575,0,0,0
417,ABC_2003-03-31.png,0.02948571428571432,0,0,0
418,ABC_2003-06-30.png,-0.19034435023360438,0,0,0
419,ABC_2003-09-30.png,0.011693309650680836,0,0,0
420,ABC_2003-12-31.png,0.06468618650708836,0,0,0
421,ABC_2004-03-31.png,-0.017702999268471038,0,0,0
422,ABC_2004-06-30.png,-0.018400802944128495,0,0,0
423,ABC_2004-09-30.png,0.06657730116175144,0,0,0
424,ABC_2004-12-31.png,0.17845944103612818,0,0,0
425,ABC_2005-03-31.png,0.34932272029046224,0,0,0
426,ABC_2005-06-30.png,0.19736233225358624,0,0,0
427,ABC_2005-09-30.png,0.24890038809831835,0,0,0
428,ABC_2005-12-31.png,0.012560386473430028,0,0,0
429,ABC_2006-03-31.png,-0.06360058007043713,0,0,0
430,ABC_2006-06-30.png,0.07251908396946563,0,0,0
431,ABC_2006-09-30.png,0.16703539823008842,0,0,0
432,ABC_2006-12-31.png,0.10031138790035582,0,0,0
433,ABC_2007-03-31.png,-0.14066350710900477,0,0,0
434,ABC_2007-06-30.png,-0.09298564786739441,0,0,0
435,ABC_2007-09-30.png,-0.09596293845135676,0,0,0
436,ABC_2007-12-31.png,-0.108758636059728,0,0,0
437,ABC_2008-03-31.png,-0.08125915080527082,0,0,0
438,ABC_2008-06-30.png,-0.10827706926731696,0,0,0
439,ABC_2008-09-30.png,-0.1325365205843294,0,0,0
440,ABC_2008-12-31.png,-0.005047672462142449,0,0,0
441,ABC_2009-03-31.png,0.37048377219840795,0,0,0
442,ABC_2009-06-30.png,0.4695603156708006,0,0,0
443,ABC_2009-09-30.png,0.2922252010723862,0,0,0
444,ABC_2009-12-31.png,0.21787495205216723,0,0,0
445,ABC_2010-03-31.png,0.060165975103734386,0,0,0
446,ABC_2010-06-30.png,0.0746456692913385,0,0,0
447,ABC_2010-09-30.png,0.2902804957599479,0,0,0
448,ABC_2010-12-31.png,0.21336459554513487,0,0,0
449,ABC_2011-03-31.png,-0.05788675429726994,0,0,0
450,ABC_2011-06-30.png,-0.10169082125603868,0,0,0
451,ABC_2011-09-30.png,0.06412664341293248,0,0,0
452,ABC_2011-12-31.png,0.05808012906695358,0,0,0
453,ABC_2012-03-31.png,-0.023953605648007963,0,0,0
454,ABC_2012-06-30.png,0.0973316391359593,0,0,0
455,ABC_2012-09-30.png,0.32911392405063294,0,0,0
456,ABC_2012-12-31.png,0.29295970356646595,0,0,0
457,ABC_2013-03-31.png,0.18756073858114672,0,0,0
458,ABC_2013-06-30.png,0.2593587676876232,0,0,0
459,ABC_2013-09-30.png,0.07348608837970544,0,0,0
460,ABC_2013-12-31.png,0.03342341061015495,0,0,0
