,ticker,dimension,calendardate,dps,sharefactor,shareswa,price,divyield,cor,gp,opex,opinc,revenue,sgna,intexp,taxexp,rnd,prefdivis,consolinc,ebit,ebt,netinc,netinccmn,netincdis,netincnci,grossmargin,netmargin,capex,ncfbus,ncfi,ncfinv,depamor,ncfcommon,ncfdebt,ncfdiv,ncff,ncfo,sbcomp,fcf,ncf,ebitda,ebitdamargin,ncfx,eps,epsusd,payoutratio,sps,fcfps,epsdil,debt,payables,taxliabilities,accoci,deferredrev,deposits,cashneq,receivables,ppnenet,taxassets,intangibles,inventory,investments,equity,liabilities,assets,invcap,tangibles,de,bvps,tbvps,pe1,ps1,sharesbas,marketcap,pb,ps,pe,retearn,ev,evebit,evebitda,investmentsc,assetsc,debtc
0,PBG,MRY,2009-12-31,0.0038586956521739126,0.018049889895671637,0.008208956686544783,0.0028464242316739176,0.0021451958902562944,0.1799104875946198,0.26748388992674377,0.12722824396430024,0.3944504459463079,0.14704557515025113,0.09398129091099866,0.3091105149650203,0.5637056176771951,0.028826205771046484,0.013660192605251613,0.4879123530973238,0.41479393484875915,0.45389880052831405,0.4871651078189461,0.48816349176992785,0.4640309112748007,0.3403222246744648,0.36351544514041867,0.9896835311781063,0.4905954134231012,0.28644704281531186,0.3372651151702971,0.37797443342690873,0.1853092418738501,0.7795047468055792,0.7751082364267029,0.9149006538275625,0.48905618529398426,0.4747216494845361,0.11414012738853503,0.45568457533758167,0.32100553713357494,0.3919977674387608,0.9845166704475116,0.4477215036866916,0.726555254881884,0.726555254881884,0.5279020699188767,0.01843634161851046,0.5166877942034659,0.6168661463025067,0.0014700768501226672,0.004919204440126414,0.022804363769710304,0.39138619157340354,0.0,0.0,0.0012496283259802149,0.003590357705656011,0.01525692998794785,0.0010845115681233932,0.01842605559953182,0.0008952417898867519,0.0001597185077315033,0.16660819765257298,0.007186658709666669,0.003263558437897874,0.001567936837853304,0.001953565599929582,0.56896785401957,0.8322624904158966,0.0022425472990173782,0.42308557848024064,0.003749718315445288,0.008260886857380462,0.003647290949036755,0.9754170743184221,0.0037132529187806386,0.6829582313178111,0.222229051688999,0.02861938666613595,0.3726574807778222,0.682881775683873,0.0,0.018502651757535005,0.0014366616230171592
1,PBG,MRY,2008-12-31,0.003532608695652174,0.018049889895671637,0.008208956686544783,0.0016669206086420624,0.0033871514056678332,0.18031789893836872,0.2690371738628492,0.13182829660469456,0.3926693390709675,0.14793566659673457,0.09686271661137881,0.3087686076482037,0.5644740945337906,0.028826205771046484,0.013660192605251613,0.48557638939163594,0.4130957614626704,0.45232131101385786,0.48497069236245893,0.48597334838854117,0.4640309112748007,0.3384462591039506,0.3635363504992461,0.9896820492274373,0.48854407742478434,0.28082415640028546,0.33602073959295575,0.37797443342690873,0.1858753597207152,0.7733801407998793,0.7774157606181644,0.915282265245376,0.4901856927346145,0.4752799365582871,0.11401273885350319,0.4556271660668909,0.3217525166094246,0.390506616461807,0.9845151792745819,0.4432491236552641,0.7265510088820628,0.7265510088820628,0.5281265233366074,0.018547884922222663,0.5166721661011543,0.616862644818904,0.001610529977813194,0.004676315231107686,0.019148789878987896,0.3878682521395655,0.0,0.0,0.0013286509103669593,0.0033260265143216757,0.015190408364507194,0.0010845115681233932,0.017539764693147143,0.0007878127751003416,0.00015769504797532913,0.16469563761795458,0.007338810975926372,0.0031221455888570523,0.001445025746911178,0.0018751632380464055,0.5689859251042443,0.8321309136726629,0.002152561555406858,0.42376313963026063,0.003747292807619185,0.008003295040867033,0.0020694039893936708,0.9754171207822764,0.003710744276664226,0.6830961094135686,0.22149308678239377,0.027725101185536945,0.37268099414517153,0.6828802925941059,0.0,0.0170330683383404,0.009964628400040199
2,PBG,MRY,2007-12-31,0.0028804347826086956,0.018049889895671637,0.00858904628215671,0.003028352811061864,0.0014677656091227277,0.17989277405793508,0.26908335257446314,0.12936975091522504,0.3945531162674428,0.14761942960101687,0.09687078783182806,0.30834779864289097,0.5651980220073951,0.028826205771046484,0.013660192605251613,0.4875262433939043,0.4149016869671658,0.45412238171933933,0.4867749895155706,0.48777413294657024,0.4640309112748007,0.3403222246744648,0.3635572558580735,0.9896832260706155,0.48745003155901534,0.28730748450871446,0.3370636788938884,0.37797443342690873,0.1858124577377302,0.7749561180001133,0.7755842219513797,0.9158419619915027,0.4889757506732121,0.4757652656621729,0.11439490445859872,0.45577522155446176,0.32115769961939616,0.39223518533173946,0.9845167185498641,0.44838631693460657,0.7265542594082417,0.7265542594082417,0.5278933391538434,0.018391991566641362,0.5166908132686852,0.6168653183654972,0.0013049143758939923,0.0054943214178029415,0.023617986798679866,0.39702312376563526,0.0,0.0,0.0009013932083437134,0.0036542377435618088,0.015965189625757173,0.0010845115681233932,0.019329260454511627,0.000860924187941093,1.1298493413537448e-06,0.16696079251929033,0.007340984579730082,0.003154131828521048,0.0013960144707722618,0.0017799260131821787,0.5689675392766697,0.8322725730263496,0.0019528516446370553,0.4232445369844575,0.003750167483561233,0.008479228396218785,0.00398282755915211,0.9754170943236926,0.0037135998586478023,0.6829891142089327,0.22148338175065832,0.02870529999654045,0.3726574807778222,0.6828812274600291,0.0,0.01673481340086548,0.0017480562605184157
3,PBG,MRY,2006-12-31,0.0022282608695652173,0.018049889895671637,0.00896913587776864,0.002342330459619815,0.0014677656091227277,0.1789677338088434,0.267441909279822,0.12735386308711985,0.39431206420912607,0.14629123421900259,0.0941507865404328,0.3081373941402346,0.5649975497839355,0.028826205771046484,0.013660192605251613,0.487024300779459,0.4147465239166602,0.45400645073140034,0.48672622472764865,0.4877254630936505,0.4640309112748007,0.3351357316265725,0.3635572558580735,0.9896833132441843,0.48884914790658535,0.287414205959059,0.3372448523495933,0.37797443342690873,0.18549794782280513,0.7739652341317027,0.7759489207195828,0.916427099498817,0.4891408983520315,0.4751022997620936,0.1145859872611465,0.45554558447169874,0.3213730984629613,0.3920019326649534,0.9845168628569219,0.44675450259881544,0.7265539953029897,0.7265539953029897,0.5278784240969115,0.018133241169860825,0.5166137383095579,0.6168650941325571,0.0013337852965859339,0.004681898891085129,0.022896039603960396,0.3938034891375905,0.0,0.0,0.000877284623276571,0.003240118877138016,0.014810843807228163,0.0010845115681233932,0.017786708342636005,0.0007952731233493978,1.1298493413537448e-06,0.16601519719491198,0.007182311502059249,0.0028684201539283674,0.0013399833503946988,0.001603881446008911,0.5689709675531834,0.8322000629144307,0.0016851008236885888,0.4231149389025596,0.003749349997590213,0.008947154848916856,0.00325038161833786,0.9754171478861914,0.0037128437076552664,0.6829636383019584,0.22081049955033352,0.028255228003153145,0.37265160243598483,0.6828769224601602,0.0,0.014907324056700975,0.0026468544187606777
4,PBG,MRY,2005-12-31,0.001576086956521739,0.018049889895671637,0.00923519859469699,0.002167982237706366,0.0011290504685559446,0.17787539904661812,0.2662244705190907,0.12558323164166246,0.39433884777116124,0.1449877207488492,0.09176170528745653,0.3077165851349219,0.5659776362097384,0.028826205771046484,0.013660192605251613,0.48675402398706535,0.4148154852724405,0.4541389432890449,0.4864531419152858,0.48745291191730017,0.4640309112748007,0.3351357316265725,0.3635781612169009,0.9896832260706155,0.4890700610140964,0.2866004549001821,0.33711254804970353,0.37797443342690873,0.1851991634036263,0.7740029820885945,0.7761768574497098,0.9170885592896939,0.4893017675935758,0.4750737509912768,0.11044585987261146,0.45558184295845083,0.321511427995526,0.39198943698637556,0.984517295778095,0.44687537773479996,0.7265533655135424,0.7265533655135424,0.5278664192949908,0.017923100434450938,0.5166110744284821,0.6168645766719262,0.0012885281776634308,0.004419466872145354,0.02436285295196186,0.3948218400263331,0.0,0.0,0.0007071851619695107,0.0029185159276812417,0.014278670819702924,0.0010845115681233932,0.01803026920240584,0.0006833678996135539,1.1298493413537448e-06,0.1659421851265513,0.007094884326843355,0.0027714994427660354,0.0012035431051017264,0.001489644875780356,0.5689705704929092,0.8321888423715644,0.0015200375113533205,0.42315935810881866,0.0037494577979380397,0.009118598560151537,0.0030660304936143998,0.9754170620571271,0.003712897083019445,0.6829707755210329,0.22012305980240554,0.02809651838117668,0.3726457240941475,0.6828748911465491,0.0,0.013079834712536468,0.007183308115085797
5,PBG,MRY,2004-12-31,0.0008695652173913044,0.018049889895671637,0.009691306109431303,0.0020368420533975543,0.0006774302811335668,0.17651932940486453,0.2650070317583594,0.12412963893474983,0.3941290432018856,0.14347749626686082,0.08980039871829021,0.307190573878281,0.565810576023522,0.028826205771046484,0.013660192605251613,0.48671058664543065,0.4146258415440448,0.45403957387081145,0.48640925360615606,0.48740910904967244,0.4640309112748007,0.3351357316265725,0.36361735876470236,0.9896833568309688,0.48928045444982116,0.2869939902483275,0.33720790250007454,0.37797443342690873,0.18461732006101494,0.773219711983089,0.7746201836633723,0.9179281044088838,0.488264674398088,0.47508326724821576,0.11044585987261146,0.45565133839139227,0.31928432252123357,0.3916520536647743,0.9845175362898578,0.4469962528707845,0.726553121724079,0.726553121724079,0.5278435010367784,0.01766668864680851,0.5166087657315497,0.6168643524389861,0.0012216828928181245,0.004235206092889767,0.024294096076274294,0.3942766622778143,0.0,0.0,0.0004433300920680076,0.0029581656063813917,0.014012584325940304,0.0010845115681233932,0.017100002029673832,0.0006371137404694051,1.1298493413537448e-06,0.16577479160396832,0.006975819140706793,0.0026303270917678,0.0012674875044392186,0.0014146094864933895,0.5689704300691537,0.8321686242235695,0.0013755474803604176,0.42316095652722574,0.0037498440825177526,0.009481404184711004,0.002995055637447324,0.9754171143289633,0.003713226231098549,0.6829702528458986,0.2194825277078656,0.028073529697535207,0.3726457240941475,0.6828767608783957,0.0,0.011838009609231804,0.0014720473772786658
6,PBG,MRY,2003-12-31,0.0002173913043478261,0.018049889895671637,0.010261440502849195,0.0018041250789304721,0.0002258100937111889,0.17565136610731255,0.264167418819924,0.12305290359629603,0.39403976466176827,0.14248867717293381,0.08834757903742625,0.3074272789437694,0.5658774000980086,0.028826205771046484,0.013660192605251613,0.4865127054224282,0.4145137793409019,0.4538946601358877,0.4862093179756761,0.48720956265270166,0.4640309112748007,0.3351357316265725,0.36364610363309,0.9896833132441843,0.489711760993057,0.2869673098857414,0.3372520039333711,0.37797443342690873,0.1842241826673586,0.7733707038106563,0.7773098370788701,0.9184369196326354,0.490017122305975,0.4746169706582078,0.11044585987261146,0.4553310550917491,0.3231239551179951,0.39143962712895125,0.9845176805969156,0.4472984407107458,0.7265526138293636,0.7265526138293636,0.527820582778566,0.017468324478844086,0.5165176609987565,0.616863955719169,0.001492965507968531,0.0034367427161155597,0.02436285295196186,0.39360804805793287,0.0,0.0,0.0016889403205370321,0.002495586021546305,0.01339432453160951,0.0010845115681233932,0.016738043529738105,0.0005580340490294087,4.362250422101104e-05,0.16565369841741892,0.007138839425985047,0.002776309403617764,0.001276932385778489,0.0015863250889001014,0.5689729722233483,0.8321507348674904,0.001456826849837647,0.42317963278440285,0.0037498261157931146,0.009963366161353893,0.002787587675882508,0.9754170349532121,0.0037131728557343703,0.68297323569882,0.2188096455075408,0.027990167939989992,0.3726457240941475,0.6828770436464835,0.0011880289115321543,0.016479940999750548,0.008825207112819693
7,PBG,MRY,2002-12-31,0.0002173913043478261,0.018049889895671637,0.010717548017583508,0.0019284429415122358,0.0002258100937111889,0.17523017756836443,0.26066203480195627,0.11840499605197043,0.3937808568954281,0.14087046932655403,0.08207624074836356,0.30616485192783127,0.5656880652202966,0.028826205771046484,0.013660192605251613,0.4865706218779411,0.4142853448498798,0.4538739581737557,0.48626783572118243,0.4872679664762053,0.4640309112748007,0.3351357316265725,0.3635546426882201,0.9896835311781063,0.4897959183673469,0.2813911141052407,0.336049345928067,0.37775635851034345,0.18238429966504696,0.7762961704697734,0.7769263670505389,0.9184369196326354,0.49003423605507546,0.47442347343378277,0.11044585987261146,0.4551709134419275,0.32101344167829293,0.39073153867620786,0.9845175843922105,0.44621056448688506,0.7265525731977864,0.7265525731977864,0.527820582778566,0.017245404914929544,0.5164716646521806,0.6168638867244182,0.0011985341365876488,0.0032915675567020673,0.022575174184085074,0.3927028472679394,0.0,0.0,0.00033216272759173984,0.002336987306745704,0.012944325314216847,0.0010845115681233932,0.015855135413072454,0.0005640023276286537,4.7163558794315814e-05,0.16555219383457603,0.006790096771256457,0.0024153218416955303,0.0012604676602005719,0.0012881075160929266,0.5689699167961163,0.8321375295587868,0.001132603862421876,0.4232335583738196,0.0037512005702279067,0.010634507472334721,0.0031801668613354777,0.9754174137626912,0.003714631782355263,0.682987987753902,0.21815455586539767,0.027819854117557323,0.3726457240941475,0.6828799117228037,8.485920796658244e-05,0.009419433207162457,0.0004883234088087882
8,PBG,MRY,2001-12-31,0.0002173913043478261,0.018049889895671637,0.01086958385582828,0.0018033670431830226,0.0002258100937111889,0.17440157768566739,0.25918431603031,0.11762735386308712,0.3927898651001259,0.13967802445977465,0.08102698208996183,0.30624375361632744,0.5647413908317369,0.028826205771046484,0.013660192605251613,0.48597697820893365,0.41340177747894524,0.4530127565490657,0.48566802882974264,0.48666932728529294,0.4640309112748007,0.3351357316265725,0.3635572558580735,0.9896830953102624,0.49011150852093416,0.28683390807281073,0.3372734586847046,0.37797443342690873,0.1833750058970609,0.7754185304720382,0.7758765172876602,0.9184114788714478,0.4892795197197452,0.4740047581284695,0.11044585987261146,0.45486271630453506,0.32104110758480586,0.39014007655685745,0.9845173919828002,0.4462710020548773,0.7265516589872986,0.7265516589872986,0.5278245843792063,0.01711344054213637,0.5164047124411416,0.6168631450308472,0.0008744515493609889,0.002802997308675891,0.019779061239457277,0.3937109117840685,0.0,0.0,0.00040582784863023053,0.002118914073894877,0.009950852259387376,0.0010845115681233932,0.01246219732488989,0.0004938750540875248,1.1298493413537448e-06,0.16515507941398022,0.00631600963051392,0.0018895931206015914,0.0009647407674561217,0.0010035983317131783,0.5689670211614338,0.8321145062750754,0.0008701007190332012,0.4234649084064189,0.003751443121010517,0.010764689327929537,0.0030102961379278193,0.9754176118794033,0.0037148630756000385,0.6830373264842466,0.21748005615978364,0.027724856656028776,0.3726692374614968,0.6828838300805934,0.0,0.008394520785657732,0.0005449406156271984
9,PBG,MRY,2000-12-31,0.0002173913043478261,0.018049889895671637,0.011173655532317823,0.0015081879231260789,0.0002258100937111889,0.17405714780568646,0.25798366952834745,0.11643098126480511,0.39240596737762146,0.13896687687428266,0.079412738000113,0.3061911524906633,0.5647302534859892,0.028826205771046484,0.013660192605251613,0.4856101739906851,0.41306128078478027,0.45269394633223337,0.4852974164415359,0.4862994364031032,0.4640309112748007,0.3351357316265725,0.36353112415953925,0.9896827902027717,0.4909636019356196,0.2874608965935847,0.3374820465448911,0.37797443342690873,0.18269880957997203,0.7766264650925769,0.7758134994858015,0.9184114788714478,0.4893599543405174,0.47367803330689934,0.11044585987261146,0.45479624241215627,0.3213750745991408,0.38963191896135924,0.9845170552663322,0.4464523147588541,0.7265510698294286,0.7265510698294286,0.5278296773254757,0.017014425501664026,0.516386598049826,0.6168626965649671,0.0008575451543612033,0.0026271120193864673,0.020363494682801613,0.3949041310072416,0.0,0.0,0.00046074184794983266,0.0020594395558446517,0.009226940474886132,0.0010845115681233932,0.012496025222080145,0.0004192715715969621,1.1298493413537448e-06,0.16523521461096144,0.006275918715912157,0.0018604928574486332,0.0009490418430678751,0.0009720930881343557,0.5689660139841529,0.8321145327386199,0.0008198303533183778,0.42360279302584813,0.003750787335561237,0.011051567157631855,0.0025846508783459185,0.9754171633741429,0.0037142136753358606,0.683066001523508,0.2170045096047464,0.027425511018576345,0.3726692374614968,0.682883576166392,0.0,0.00858974219927768,0.00018400592215983322
