,ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
0,RE,MRT,2008-06-30,2008-06-30,2008-06-30,2021-09-03,-9895000,17792928000,17924834750.0,,,0.24,90.298,0.0,225878000,225878000,3486918000.0,489785000.0,,2.196,1178997000,,,1178997000,0,0.0,0,0.024,1.92,660228000.0,660228000.0,0.153,660228000.0,660228000.0,570792000.0,7.84,7.79,7.84,5567603000,5624425250.0,5567603000,5897383684,9.0,8.932,823991000.0,13.364,1.0,819203000.0,0.19,0,89436000.0,18746047000,18932771500.0,0,14355057000,,,12225325000,,,4936400684,38088000.0,0.0,-160688000.0,-216496000.0,-120096000.0,-497280000.0,-272320000.0,-272320000.0,823991000.0,-16303000.0,489785000.0,489785000.0,489785000.0,0.0,0.0,0.114,158975000.0,660228000.0,48617000,0.245,0.887,10.079,10.167,0,0.0,79.71,1.146,1.141,1706916000,4127991000,4306121000.0,4306121000.0,0.0,0.027,0.087,0.035,0.153,18402000.0,158975000.0,1.0,61929503,61658000,62002000.0,69.839,17792928000,394991000,81007000.0,0,288.575,
1,RE,MRQ,2008-06-30,2008-06-30,2008-06-30,2021-09-03,-9895000,17792928000,,,,,90.298,0.0,225878000,225878000,849455000.0,153027000.0,,2.196,1178997000,,,1178997000,0,0.0,0,0.024,0.48,189177000.0,189177000.0,0.175,189177000.0,189177000.0,169383000.0,2.48,2.46,2.48,5567603000,,5567603000,5897383684,9.0,8.932,-18364000.0,-0.298,1.0,228905000.0,0.212,0,19794000.0,18746047000,,0,14355057000,,,12225325000,,,4936400684,7907000.0,0.0,-22564000.0,0.0,-29676000.0,-52240000.0,80326000.0,80326000.0,-18364000.0,-1815000.0,153027000.0,153027000.0,153027000.0,0.0,0.0,0.142,39728000.0,189177000.0,48617000,0.194,0.887,10.079,10.167,0,0.0,79.71,1.146,1.141,1706916000,4127991000,1078360000.0,1078360000.0,0.0,,,,,2891000.0,39728000.0,1.0,61929503,61658000,62002000.0,17.489,17792928000,394991000,16356000.0,0,288.575,
2,RE,ART,2008-06-30,2008-08-11,2008-06-30,2021-09-03,-9895000,17792928000,17924834750.0,,,0.24,90.298,0.0,225878000,225878000,3486918000.0,489785000.0,,2.196,1178997000,,,1178997000,0,0.0,0,0.023,1.92,656067000.0,656067000.0,0.152,656067000.0,656067000.0,570792000.0,7.89,7.84,7.89,5567603000,5624425250.0,5567603000,6120762048,9.0,9.329,823991000.0,13.364,1.0,819203000.0,0.19,0,85275000.0,18746047000,18932771500.0,0,14355057000,,,12225325000,,,5167643048,38088000.0,0.0,-160688000.0,-216496000.0,-120096000.0,-497280000.0,-272320000.0,-340444000.0,823991000.0,-16303000.0,489785000.0,489785000.0,489785000.0,0.0,0.0,0.114,158975000.0,660228000.0,48617000,0.243,0.928,10.551,10.617,0,0.0,83.77,1.2,1.199,1706916000,4127991000,4306121000.0,4306121000.0,0.0,0.027,0.087,0.035,0.152,18402000.0,158975000.0,1.0,61688469,61658000,62002000.0,69.839,17792928000,394991000,81007000.0,0,288.575,
3,RE,ARQ,2008-06-30,2008-08-11,2008-06-30,2021-09-03,-9895000,17792928000,,,,,90.298,0.0,225878000,225878000,849455000.0,153027000.0,,2.196,1178997000,,,1178997000,0,0.0,0,0.023,0.48,189177000.0,189177000.0,0.175,189177000.0,189177000.0,169383000.0,2.48,2.47,2.48,5567603000,,5567603000,6120762048,9.0,9.329,-18364000.0,-0.298,1.0,228905000.0,0.212,0,19794000.0,18746047000,,0,14355057000,,,12225325000,,,5167643048,7907000.0,0.0,-22564000.0,0.0,-29676000.0,-52240000.0,80326000.0,80326000.0,-18364000.0,-1815000.0,153027000.0,153027000.0,153027000.0,0.0,0.0,0.142,39728000.0,189177000.0,48617000,0.194,0.928,10.551,10.617,0,0.0,83.77,1.2,1.199,1706916000,4127991000,1078360000.0,1078360000.0,0.0,,,,,2891000.0,39728000.0,1.0,61688469,61658000,62002000.0,17.489,17792928000,394991000,16356000.0,0,288.575,
