,ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
0,DISCA,MRT,2004-12-31,2004-12-31,2004-12-31,2021-08-25,23911000.0,3235686000.0,3214948500.0,835450000.0,2400236000.0,0.736,-1.12,-66093000.0,24282000.0,24282000.0,846316000.0,168022000.0,0.949,-5.644,2508023000.0,9736000.0,2498287000.0,2508023000.0,95585000.0,129011000.0,0.0,,0.0,477241000.0,606252000.0,0.256,606252000.0,477241000.0,309821000.0,,,,-627926000.0,-714845500.0,-627926000.0,,,,58611000.0,0.105,1.0,1519030000.0,0.642,1523178000.0,167420000.0,3315688000.0,2946825500.0,32567000.0,74450000.0,0.0,74450000.0,3544045000.0,880561000.0,2663484000.0,,-9793000.0,-183531000.0,0.0,148785000.0,0.0,112592000.0,-249624000.0,0.0,124704000.0,2535000.0,168022000.0,168022000.0,168022000.0,0.0,0.0,0.071,1034859000.0,484171000.0,504223000.0,,,,,380290000.0,0.0,,,,527659000.0,-672931000.0,2365346000.0,2365346000.0,0.0,0.052,-0.235,0.162,0.202,71515000.0,927855000.0,1.0,560480790.0,560480790.0,,4.22,1712508000.0,259279000.0,141799000.0,21123000.0,3.055,-45111000.0
1,DISCA,MRQ,2004-12-31,2004-12-31,2004-12-31,2021-08-25,23911000.0,3235686000.0,,835450000.0,2400236000.0,,-1.12,-32655000.0,24282000.0,24282000.0,571235000.0,117659000.0,0.949,-5.644,2508023000.0,9736000.0,2498287000.0,2508023000.0,95585000.0,75481000.0,0.0,,0.0,403867000.0,479348000.0,0.251,479348000.0,403867000.0,236447000.0,,,,-627926000.0,,-627926000.0,,,,28467000.0,0.051,1.0,1335767000.0,0.7,1523178000.0,167420000.0,3315688000.0,,32567000.0,74450000.0,0.0,74450000.0,3544045000.0,880561000.0,2663484000.0,,-40141000.0,-149474000.0,0.0,148785000.0,0.0,81593000.0,-185391000.0,0.0,61122000.0,2535000.0,117659000.0,117659000.0,117659000.0,0.0,0.0,0.062,866637000.0,469130000.0,504223000.0,,,,,380290000.0,0.0,,,,527659000.0,-672931000.0,1907002000.0,1907002000.0,0.0,,,,,69902000.0,814776000.0,1.0,560480790.0,560480790.0,,3.402,1712508000.0,259279000.0,118788000.0,21123000.0,3.055,-45111000.0
2,DISCA,ART,2004-12-31,2005-07-15,2004-12-31,2021-08-25,23911000.0,3235686000.0,,835450000.0,2400236000.0,,-1.12,-88100000.0,24282000.0,24282000.0,846316000.0,168022000.0,0.944,-5.644,2508023000.0,9736000.0,2498287000.0,2508023000.0,0.0,129011000.0,0.0,0.0,0.0,477241000.0,606252000.0,0.256,606252000.0,477241000.0,309821000.0,,,,-627926000.0,,-627926000.0,6883515202.0,14.0,11.354,36590000.0,0.065,1.0,1519030000.0,0.642,1523178000.0,167420000.0,3310896000.0,,32567000.0,74450000.0,0.0,74450000.0,3544045000.0,885353000.0,2658692000.0,4399774202.0,-9793000.0,-180982000.0,0.0,148785000.0,0.0,109446000.0,-243929000.0,3146000.0,124690000.0,0.0,168022000.0,168022000.0,168022000.0,0.0,0.0,0.071,1034859000.0,484171000.0,509015000.0,,-7.007,26.186,,380290000.0,0.0,7.85,1.86,1.86,527659000.0,-672931000.0,2365346000.0,2365346000.0,0.0,,,,0.202,71515000.0,856340000.0,1.0,560480790.0,560480790.0,,4.22,1712508000.0,259279000.0,141799000.0,21123000.0,3.055,-49903000.0
3,DISCA,ART,2004-12-31,2005-06-27,2004-12-31,2021-08-25,23911000.0,3235686000.0,,835450000.0,2400236000.0,,-1.12,-88100000.0,24282000.0,24282000.0,846316000.0,168022000.0,0.944,-5.644,2508023000.0,9736000.0,2498287000.0,2508023000.0,0.0,129011000.0,0.0,,0.0,477241000.0,606252000.0,0.256,606252000.0,477241000.0,309821000.0,,,,-627926000.0,,-627926000.0,,,,36590000.0,0.065,1.0,1519030000.0,0.642,1523178000.0,167420000.0,3310896000.0,,32567000.0,74450000.0,0.0,74450000.0,3544045000.0,885353000.0,2658692000.0,,-9793000.0,-180982000.0,0.0,148785000.0,0.0,109446000.0,-243929000.0,3146000.0,124690000.0,0.0,168022000.0,168022000.0,168022000.0,0.0,0.0,0.071,1034859000.0,484171000.0,509015000.0,,,,,380290000.0,0.0,,,,527659000.0,-672931000.0,2365346000.0,2365346000.0,0.0,,,,0.202,71515000.0,856340000.0,1.0,560480790.0,560480790.0,,4.22,1712508000.0,259279000.0,141799000.0,21123000.0,3.055,-49903000.0
4,DISCA,ART,2004-12-31,2005-05-09,2004-12-31,2021-08-25,23911000.0,3235686000.0,,835450000.0,2400236000.0,,-1.12,-88100000.0,24282000.0,24282000.0,846316000.0,168022000.0,0.944,-5.644,2508023000.0,9736000.0,2498287000.0,2508023000.0,0.0,129011000.0,0.0,,0.0,477241000.0,606252000.0,0.256,606252000.0,477241000.0,309821000.0,,,,-627926000.0,,-627926000.0,,,,36590000.0,0.065,1.0,1519030000.0,0.642,1523178000.0,167420000.0,3310896000.0,,32567000.0,74450000.0,0.0,74450000.0,3544045000.0,885353000.0,2658692000.0,,-9793000.0,-180982000.0,0.0,148785000.0,0.0,109446000.0,-243929000.0,3146000.0,124690000.0,0.0,168022000.0,168022000.0,168022000.0,0.0,0.0,0.071,1034859000.0,484171000.0,509015000.0,,,,,380290000.0,0.0,,,,527659000.0,-672931000.0,2365346000.0,2365346000.0,0.0,,,,0.202,71515000.0,856340000.0,1.0,560480790.0,560480790.0,,4.22,1712508000.0,259279000.0,141799000.0,21123000.0,3.055,-49903000.0
5,DISCA,ART,2004-12-31,2005-03-15,2004-12-31,2021-08-25,23911000.0,3235686000.0,,835450000.0,2400236000.0,,-1.12,-88100000.0,24282000.0,24282000.0,846316000.0,168022000.0,0.944,-5.644,2508023000.0,9736000.0,2498287000.0,2508023000.0,0.0,129011000.0,0.0,,0.0,477241000.0,606252000.0,0.256,606252000.0,477241000.0,309821000.0,,,,-627926000.0,,-627926000.0,,,,36590000.0,0.065,1.0,1519030000.0,0.642,1523178000.0,167420000.0,3310896000.0,,32567000.0,74450000.0,0.0,74450000.0,3544045000.0,885353000.0,2658692000.0,,-9793000.0,-180982000.0,0.0,148785000.0,0.0,109446000.0,-243929000.0,3146000.0,124690000.0,0.0,168022000.0,168022000.0,168022000.0,0.0,0.0,0.071,1034859000.0,484171000.0,509015000.0,,,,,380290000.0,0.0,,,,527659000.0,-672931000.0,2365346000.0,2365346000.0,0.0,,,,0.202,71515000.0,856340000.0,1.0,560480790.0,560480790.0,,4.22,1712508000.0,259279000.0,141799000.0,21123000.0,3.055,-49903000.0
6,DISCA,ARQ,2004-12-31,2005-07-15,2004-12-31,2021-08-25,23911000.0,3235686000.0,,835450000.0,2400236000.0,,-1.12,,24282000.0,24282000.0,,,0.944,-5.644,2508023000.0,9736000.0,2498287000.0,2508023000.0,0.0,,0.0,0.0,0.0,,,,,,,,,,-627926000.0,,-627926000.0,6883515202.0,14.0,11.354,,,1.0,,,1523178000.0,,3310896000.0,,32567000.0,74450000.0,0.0,74450000.0,3544045000.0,885353000.0,2658692000.0,4399774202.0,,,,,,,,,,,,,,,,,,,509015000.0,,-7.007,26.186,,380290000.0,,7.85,1.86,1.86,527659000.0,-672931000.0,,,,,,,,,,1.0,560480790.0,560480790.0,,,1712508000.0,259279000.0,,21123000.0,3.055,-49903000.0
7,DISCA,ARQ,2004-12-31,2005-06-27,2004-12-31,2021-08-25,23911000.0,3235686000.0,,835450000.0,2400236000.0,,-1.12,,24282000.0,24282000.0,,,0.944,-5.644,2508023000.0,9736000.0,2498287000.0,2508023000.0,0.0,,0.0,,0.0,,,,,,,,,,-627926000.0,,-627926000.0,,,,,,1.0,,,1523178000.0,,3310896000.0,,32567000.0,74450000.0,0.0,74450000.0,3544045000.0,885353000.0,2658692000.0,,,,,,,,,,,,,,,,,,,,509015000.0,,,,,380290000.0,,,,,527659000.0,-672931000.0,,,,,,,,,,1.0,560480790.0,560480790.0,,,1712508000.0,259279000.0,,21123000.0,3.055,-49903000.0
8,DISCA,ARQ,2004-12-31,2005-05-09,2004-12-31,2021-08-25,23911000.0,3235686000.0,,835450000.0,2400236000.0,,-1.12,,24282000.0,24282000.0,,,0.944,-5.644,2508023000.0,9736000.0,2498287000.0,2508023000.0,0.0,,0.0,,0.0,,,,,,,,,,-627926000.0,,-627926000.0,,,,,,1.0,,,1523178000.0,,3310896000.0,,32567000.0,74450000.0,0.0,74450000.0,3544045000.0,885353000.0,2658692000.0,,,,,,,,,,,,,,,,,,,,509015000.0,,,,,380290000.0,,,,,527659000.0,-672931000.0,,,,,,,,,,1.0,560480790.0,560480790.0,,,1712508000.0,259279000.0,,21123000.0,3.055,-49903000.0
9,DISCA,ARQ,2004-12-31,2005-03-15,2004-12-31,2021-08-25,23911000.0,3235686000.0,,835450000.0,2400236000.0,,-1.12,,24282000.0,24282000.0,,,0.944,-5.644,2508023000.0,9736000.0,2498287000.0,2508023000.0,0.0,,0.0,,0.0,,,,,,,,,,-627926000.0,,-627926000.0,,,,,,1.0,,,1523178000.0,,3310896000.0,,32567000.0,74450000.0,0.0,74450000.0,3544045000.0,885353000.0,2658692000.0,,,,,,,,,,,,,,,,,,,,509015000.0,,,,,380290000.0,,,,,527659000.0,-672931000.0,,,,,,,,,,1.0,560480790.0,560480790.0,,,1712508000.0,259279000.0,,21123000.0,3.055,-49903000.0
