,ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
0,HBAN,MRT,2006-03-31,2006-03-31,2006-03-31,2021-09-07,-31434000,35665909000,33545669000.0,,,0.045,13.336,-48696000,820462000,820462000,0,420028000,,10.579,6664957000,,,6664957000,0,149633000,24555163000,0.037,0.895,563736000,713369000,0.471,713369000,563736000,563736000,1.82,1.81,1.82,3080180000,2722782750.0,3080180000,10930071648,19,15.322,241399000,1.045,1.0,1513694000,1.0,639809000,0,40870595000,38805191000.0,0,31667553000,,,32585729000,,,5390717648,86677000,66507000,-352757000,236772000,-196922000,727405000,-930823000,-1169968000,290095000,0,420028000,420028000,420028000,0,0,0.277,949958000,563736000,0,0.492,1.75,12.834,13.258,375740000,0,24.13,3.561,3.682,0,836549000,1513694000,1513694000,0,0.013,0.154,0.015,0.372,0,949958000,1.0,223403135,230968000,234363000.0,6.554,35026100000,0,143708000,685559000,151.649,
1,HBAN,MRQ,2006-03-31,2006-03-31,2006-03-31,2021-09-07,-31434000,35665909000,,,,,13.336,-7476000,820462000,820462000,0,104456000,,10.579,6664957000,,,6664957000,0,31614000,24555163000,0.037,0.25,145259000,176873000,0.461,176873000,145259000,145259000,0.45,0.45,0.45,3080180000,,3080180000,10930071648,19,15.322,17778000,0.077,1.0,383674000,1.0,639809000,0,40870595000,,0,31667553000,,,32585729000,,,5390717648,105580000,66507000,-113326000,-11365000,-41678000,294298000,-213972000,-316366000,25254000,0,104456000,104456000,104456000,0,0,0.272,238415000,145259000,0,0.556,1.75,12.834,13.258,375740000,0,24.13,3.561,3.682,0,836549000,383674000,383674000,0,,,,,0,238415000,1.0,223403135,230968000,234363000.0,1.661,35026100000,0,40803000,685559000,151.649,
2,HBAN,ART,2006-03-31,2006-05-10,2006-03-31,2021-09-07,-31434000,35665909000,33545669000.0,,,0.045,13.335,-89183000,820462000,820462000,0,420028000,,10.579,6704258000,,,6704258000,0,163231000,24555163000,0.037,0.895,563736000,726967000,0.48,726967000,563736000,563736000,1.82,1.81,1.82,3080180000,2722782750.0,3080180000,11829275696,21,16.272,200912000,0.87,1.0,1513694000,1.0,639809000,0,40909896000,38829417750.0,0,31667553000,,,32585729000,,,5945479696,86677000,66507000,-302674000,236772000,-196922000,727405000,-930823000,-1169968000,290095000,0,420028000,420028000,420028000,0,0,0.277,949958000,563736000,0,0.492,1.93,14.155,13.319,375740000,0,24.24,3.928,3.699,0,836549000,1513694000,1513694000,0,0.013,0.154,0.015,0.372,4273000,949958000,1.0,245275565,230976000,234371000.0,6.553,35026100000,0,143708000,685559000,151.644,
3,HBAN,ARQ,2006-03-31,2006-05-10,2006-03-31,2021-09-07,-31434000,35665909000,,,,,13.335,-14376000,820462000,820462000,0,104456000,,10.579,6704258000,,,6704258000,0,31614000,24555163000,0.037,0.25,145259000,176873000,0.461,176873000,145259000,145259000,0.45,0.45,0.45,3080180000,,3080180000,11829275696,21,16.272,10878000,0.047,1.0,383674000,1.0,639809000,0,40909896000,,0,31667553000,,,32585729000,,,5945479696,105580000,66507000,-102437000,-11365000,-41678000,294298000,-213972000,-316366000,25254000,0,104456000,104456000,104456000,0,0,0.272,238415000,145259000,0,0.556,1.93,14.155,13.319,375740000,0,24.24,3.928,3.699,0,836549000,383674000,383674000,0,,,,,4273000,238415000,1.0,245275565,230976000,234371000.0,1.661,35026100000,0,40803000,685559000,151.644,
