,ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
0,VNO,MRT,2018-09-30,2018-09-30,2018-09-30,2021-08-25,34173000,16678020000,16951630000.0,,,0.127,23.012,-1101369000.0,919810000,919810000,934169000.0,378333000.0,,2.448,9792659000,,,9792659000,176211000,476048000.0,0,0.034,2.49,782954000.0,1259002000.0,0.584,1259002000.0,782954000.0,425107000.0,1.64,1.63,1.64,4377917000,4339384000.0,4377917000,22456940861,29.0,17.837,-414814000.0,-2.18,1.0,1222360000.0,0.567,139994000,357847000.0,25410875000,25205391250.0,0,1437158000,,,10715929000,,,13887370861,-465973000.0,77301000.0,9179000.0,399672000.0,-473394000.0,-348200000.0,-804328000.0,-9534000.0,686555000.0,0.0,381259000.0,311657000.0,311657000.0,-1654000.0,-2926000.0,0.145,449511000.0,772849000.0,415531000,1.518,3.172,44.56,44.512,11966789000,69602000.0,73.0,6.44,6.44,1007090000,-4135602000,2156529000.0,2156529000.0,0.0,0.018,0.072,0.031,0.363,59019000.0,143853000.0,1.0,190237957,190245000,191327000.0,11.336,16538026000,0,43848000.0,0,86.93,
1,VNO,MRQ,2018-09-30,2018-09-30,2018-09-30,2021-08-25,34173000,16678020000,,,,,23.012,-583079000.0,919810000,919810000,235575000.0,219162000.0,,2.448,9792659000,,,9792659000,176211000,120013000.0,0,0.034,0.63,294073000.0,414086000.0,0.764,414086000.0,294073000.0,205122000.0,1.0,1.0,1.0,4377917000,,4377917000,22456940861,29.0,17.837,-336301000.0,-1.768,1.0,306473000.0,0.565,139994000,88951000.0,25410875000,,0,1437158000,,,10715929000,,,13887370861,-292149000.0,10547000.0,791000.0,3485000.0,-119862000.0,-141527000.0,-397400000.0,0.0,246778000.0,0.0,203179000.0,190645000.0,190645000.0,-61000.0,15983000.0,0.352,8248000.0,298225000.0,415531000,0.63,3.172,44.56,44.512,11966789000,12534000.0,73.0,6.44,6.44,1007090000,-4135602000,542048000.0,542048000.0,0.0,,,,,5545000.0,31977000.0,1.0,190237957,190245000,191327000.0,2.849,16538026000,0,1943000.0,0,86.93,
2,VNO,ART,2018-09-30,2018-10-29,2018-09-30,2021-08-25,34173000,16678020000,16951630000.0,,,0.127,23.012,-1101369000.0,919810000,919810000,934169000.0,378333000.0,,2.448,9792659000,,,9792659000,176211000,476048000.0,0,0.036,2.49,781631000.0,1257679000.0,0.583,1257679000.0,781631000.0,423784000.0,1.64,1.63,1.64,4377917000,4339384000.0,4377917000,21856049066,28.0,17.378,-414814000.0,-2.18,1.0,1222360000.0,0.567,139994000,357847000.0,25410875000,25205391250.0,0,1437158000,,,10715929000,,,12983200066,-465973000.0,77301000.0,9179000.0,396728000.0,-473394000.0,-348200000.0,-804328000.0,219740000.0,686555000.0,0.0,381259000.0,311657000.0,311657000.0,-1654000.0,-2926000.0,0.145,450834000.0,771526000.0,415531000,1.518,2.966,41.659,41.604,11966789000,69602000.0,68.23,6.02,6.019,1007090000,-4135602000,2156529000.0,2156529000.0,0.0,0.018,0.072,0.031,0.362,0.0,146875000.0,1.0,190285799,190245000,191327000.0,11.336,16538026000,0,42525000.0,0,86.93,
3,VNO,ARQ,2018-09-30,2018-10-29,2018-09-30,2021-08-25,34173000,16678020000,,,,,23.012,-583079000.0,919810000,919810000,235575000.0,219162000.0,,2.448,9792659000,,,9792659000,176211000,120013000.0,0,0.036,0.63,294073000.0,414086000.0,0.764,414086000.0,294073000.0,205122000.0,1.0,1.0,1.0,4377917000,,4377917000,21856049066,28.0,17.378,-336301000.0,-1.768,1.0,306473000.0,0.565,139994000,88951000.0,25410875000,,0,1437158000,,,10715929000,,,12983200066,-292149000.0,10547000.0,791000.0,3485000.0,-119862000.0,-141527000.0,-397400000.0,175132000.0,246778000.0,0.0,203179000.0,190645000.0,190645000.0,-61000.0,15983000.0,0.352,8248000.0,298225000.0,415531000,0.63,2.966,41.659,41.604,11966789000,12534000.0,68.23,6.02,6.019,1007090000,-4135602000,542048000.0,542048000.0,0.0,,,,,0.0,31977000.0,1.0,190285799,190245000,191327000.0,2.849,16538026000,0,1943000.0,0,86.93,
