,ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
0,BHF,MRT,2016-12-31,2016-12-31,2016-12-31,2021-08-07,1265000000.0,221930000000.0,224327500000.0,,,0.013,124.085,0.0,5228000000.0,5228000000.0,5068000000.0,-2939000000.0,,13.933,4707000000.0,,,4707000000.0,0.0,17000000.0,37526000000.0,,0.0,-4705000000.0,-4688000000.0,-1.553,-4688000000.0,-4705000000.0,-4705000000.0,-24.54,-24.54,-24.54,14862000000.0,15850500000.0,14862000000.0,,,,3736000000.0,31.192,1.0,-2050000000.0,-0.679,0.0,0.0,221409000000.0,225648500000.0,0.0,80632000000.0,,,207068000000.0,,,,3658000000.0,639000000.0,0.0,-26000000.0,0.0,-4752000000.0,4674000000.0,6083000000.0,3736000000.0,0.0,-2939000000.0,-2939000000.0,-2939000000.0,0.0,0.0,-0.974,2655000000.0,-4705000000.0,7390000000.0,0.0,,,,0.0,0.0,,,,14647000000.0,0.0,3018000000.0,3018000000.0,0.0,-0.013,-0.185,-0.021,-1.559,0.0,371000000.0,1.0,119773106.0,119773106.0,,25.198,221930000000.0,778000000.0,-1766000000.0,2056000000.0,1852.92,
1,BHF,MRQ,2016-12-31,2016-12-31,2016-12-31,2021-08-07,1265000000.0,221930000000.0,,,,,124.085,0.0,5228000000.0,5228000000.0,1249000000.0,-1765000000.0,,13.933,4707000000.0,,,4707000000.0,0.0,17000000.0,37526000000.0,,0.0,-2777000000.0,-2760000000.0,4.991,-2760000000.0,-2777000000.0,-2777000000.0,-14.74,,-14.74,14862000000.0,,14862000000.0,,,,1131000000.0,9.443,1.0,-1802000000.0,3.259,0.0,0.0,221409000000.0,,0.0,80632000000.0,,,207068000000.0,,,,2403000000.0,55000000.0,0.0,-5000000.0,0.0,-8476000000.0,9748000000.0,10567000000.0,1131000000.0,0.0,-1765000000.0,-1765000000.0,-1765000000.0,0.0,0.0,3.192,975000000.0,-2777000000.0,7390000000.0,0.0,,,,0.0,0.0,,,,14647000000.0,0.0,-553000000.0,-553000000.0,0.0,,,,,0.0,416000000.0,1.0,119773106.0,119773106.0,,-4.617,221930000000.0,778000000.0,-1012000000.0,2056000000.0,1852.92,
2,BHF,ART,2016-12-31,2017-06-30,2016-12-31,2021-08-07,1265000000.0,221930000000.0,224327500000.0,,,0.013,124.085,0.0,5228000000.0,5228000000.0,5068000000.0,-2939000000.0,,13.933,4707000000.0,,,4707000000.0,0.0,17000000.0,37526000000.0,,0.0,-4705000000.0,-4688000000.0,-1.553,-4688000000.0,-4705000000.0,-4705000000.0,,,,14862000000.0,15850500000.0,14862000000.0,,,,3736000000.0,31.192,1.0,-2050000000.0,-0.679,0.0,0.0,221409000000.0,225648500000.0,0.0,80632000000.0,,,207068000000.0,,,,3658000000.0,639000000.0,0.0,-26000000.0,0.0,-4752000000.0,4674000000.0,6083000000.0,3736000000.0,0.0,-2939000000.0,-2939000000.0,-2939000000.0,0.0,0.0,-0.974,2655000000.0,-4705000000.0,7390000000.0,,,,,0.0,0.0,,,,14647000000.0,,3018000000.0,3018000000.0,0.0,-0.013,-0.185,-0.021,-1.559,0.0,371000000.0,1.0,119773106.0,119773106.0,,25.198,221930000000.0,778000000.0,-1766000000.0,2056000000.0,1852.92,
3,BHF,ART,2016-12-31,2017-06-23,2016-12-31,2021-08-07,1265000000.0,221930000000.0,224327500000.0,,,0.013,124.085,0.0,5228000000.0,5228000000.0,5068000000.0,-2939000000.0,,13.933,4707000000.0,,,4707000000.0,0.0,17000000.0,37526000000.0,,0.0,-4705000000.0,-4688000000.0,-1.553,-4688000000.0,-4705000000.0,-4705000000.0,,,,14862000000.0,15850500000.0,14862000000.0,,,,3736000000.0,31.192,1.0,-2050000000.0,-0.679,0.0,0.0,221409000000.0,225648500000.0,0.0,80632000000.0,,,207068000000.0,,,,3658000000.0,639000000.0,0.0,-26000000.0,0.0,-4752000000.0,4674000000.0,6083000000.0,3736000000.0,0.0,-2939000000.0,-2939000000.0,-2939000000.0,0.0,0.0,-0.974,2655000000.0,-4705000000.0,7390000000.0,,,,,0.0,0.0,,,,14647000000.0,,3018000000.0,3018000000.0,0.0,-0.013,-0.185,-0.021,-1.559,0.0,371000000.0,1.0,119773106.0,119773106.0,,25.198,221930000000.0,778000000.0,-1766000000.0,2056000000.0,1852.92,
4,BHF,ART,2016-12-31,2017-06-02,2016-12-31,2021-08-07,1265000000.0,221930000000.0,224327500000.0,,,0.013,124.085,0.0,5228000000.0,5228000000.0,5068000000.0,-2939000000.0,,13.933,4707000000.0,,,4707000000.0,0.0,17000000.0,37526000000.0,,0.0,-4705000000.0,-4688000000.0,-1.553,-4688000000.0,-4705000000.0,-4705000000.0,,,,14862000000.0,15850500000.0,14862000000.0,,,,3736000000.0,31.192,1.0,-2050000000.0,-0.679,0.0,0.0,221409000000.0,225648500000.0,0.0,80632000000.0,,,207068000000.0,,,,3658000000.0,639000000.0,0.0,-26000000.0,0.0,-4752000000.0,4674000000.0,6083000000.0,3736000000.0,0.0,-2939000000.0,-2939000000.0,-2939000000.0,0.0,0.0,-0.974,2655000000.0,-4705000000.0,7390000000.0,,,,,0.0,0.0,,,,14647000000.0,,3018000000.0,3018000000.0,0.0,-0.013,-0.185,-0.021,-1.559,0.0,371000000.0,1.0,119773106.0,119773106.0,,25.198,221930000000.0,778000000.0,-1766000000.0,2056000000.0,1852.92,
5,BHF,ART,2016-12-31,2017-04-18,2016-12-31,2021-08-07,1265000000.0,221930000000.0,224327500000.0,,,0.013,124.085,0.0,5228000000.0,5228000000.0,5068000000.0,-2939000000.0,,13.933,4707000000.0,,,4707000000.0,0.0,17000000.0,37526000000.0,,0.0,-4705000000.0,-4688000000.0,-1.553,-4688000000.0,-4705000000.0,-4705000000.0,,,,14862000000.0,15850500000.0,14862000000.0,,,,3736000000.0,31.192,1.0,-2050000000.0,-0.679,0.0,0.0,221409000000.0,225648500000.0,0.0,80632000000.0,,,207068000000.0,,,,3658000000.0,639000000.0,0.0,-26000000.0,0.0,-4752000000.0,4674000000.0,6083000000.0,3736000000.0,0.0,-2939000000.0,-2939000000.0,-2939000000.0,0.0,0.0,-0.974,2655000000.0,-4705000000.0,7390000000.0,,,,,0.0,0.0,,,,14647000000.0,,3018000000.0,3018000000.0,0.0,-0.013,-0.185,-0.021,-1.559,0.0,371000000.0,1.0,119773106.0,119773106.0,,25.198,221930000000.0,778000000.0,-1766000000.0,2056000000.0,1852.92,
6,BHF,ARQ,2016-12-31,2017-06-30,2016-12-31,2021-08-07,1265000000.0,221930000000.0,,,,,124.085,,5228000000.0,5228000000.0,,,,13.933,4707000000.0,,,4707000000.0,0.0,,37526000000.0,,0.0,,,,,,,,,,14862000000.0,,14862000000.0,,,,,,1.0,,,0.0,,221409000000.0,,0.0,80632000000.0,,,207068000000.0,,,,,,,,,,,,,,,,,,,,,,7390000000.0,,,,,0.0,,,,,14647000000.0,,,,,,,,,,,1.0,119773106.0,119773106.0,,,221930000000.0,778000000.0,,2056000000.0,1852.92,
7,BHF,ARQ,2016-12-31,2017-06-23,2016-12-31,2021-08-07,1265000000.0,221930000000.0,,,,,124.085,,5228000000.0,5228000000.0,,,,13.933,4707000000.0,,,4707000000.0,0.0,,37526000000.0,,0.0,,,,,,,,,,14862000000.0,,14862000000.0,,,,,,1.0,,,0.0,,221409000000.0,,0.0,80632000000.0,,,207068000000.0,,,,,,,,,,,,,,,,,,,,,,7390000000.0,,,,,0.0,,,,,14647000000.0,,,,,,,,,,,1.0,119773106.0,119773106.0,,,221930000000.0,778000000.0,,2056000000.0,1852.92,
8,BHF,ARQ,2016-12-31,2017-06-02,2016-12-31,2021-08-07,1265000000.0,221930000000.0,,,,,124.085,,5228000000.0,5228000000.0,,,,13.933,4707000000.0,,,4707000000.0,0.0,,37526000000.0,,0.0,,,,,,,,,,14862000000.0,,14862000000.0,,,,,,1.0,,,0.0,,221409000000.0,,0.0,80632000000.0,,,207068000000.0,,,,,,,,,,,,,,,,,,,,,,7390000000.0,,,,,0.0,,,,,14647000000.0,,,,,,,,,,,1.0,119773106.0,119773106.0,,,221930000000.0,778000000.0,,2056000000.0,1852.92,
9,BHF,ARQ,2016-12-31,2017-04-18,2016-12-31,2021-08-07,1265000000.0,221930000000.0,,,,,124.085,,5228000000.0,5228000000.0,,,,13.933,4707000000.0,,,4707000000.0,0.0,,37526000000.0,,0.0,,,,,,,,,,14862000000.0,,14862000000.0,,,,,,1.0,,,0.0,,221409000000.0,,0.0,80632000000.0,,,207068000000.0,,,,,,,,,,,,,,,,,,,,,,7390000000.0,,,,,0.0,,,,,14647000000.0,,,,,,,,,,,1.0,119773106.0,119773106.0,,,221930000000.0,778000000.0,,2056000000.0,1852.92,
