,ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
0,COC,MRT,1998-09-30,1998-09-30,1998-09-30,2021-06-14,545000000.0,16376000000.0,,3155000000.0,13221000000.0,,1.954,-2005000000.0,406000000.0,406000000.0,12723000000.0,934000000.0,1.013,18.176,8944000000.0,417000000.0,8527000000.0,8944000000.0,0.0,1179000000.0,0.0,,0.0,1707000000.0,2886000000.0,0.118,2886000000.0,1707000000.0,1594000000.0,2.75,2.76,2.75,854000000.0,,854000000.0,,,,594000000.0,1.359,1.0,11756000000.0,0.48,0.0,113000000.0,21799000000.0,,1000000000.0,1558000000.0,216000000.0,1342000000.0,15522000000.0,3115000000.0,12407000000.0,,-504000000.0,368000000.0,0.0,-1769000000.0,0.0,-1848000000.0,-1288000000.0,349000000.0,2599000000.0,33000000.0,934000000.0,934000000.0,934000000.0,0.0,0.0,0.038,10049000000.0,1707000000.0,1434000000.0,0.0,,,,11352000000.0,0.0,,,,1186000000.0,,24479000000.0,24479000000.0,372000000.0,,,,0.07,0.0,712000000.0,1.0,628000000.0,437000000,437000000.0,56.016,16376000000.0,0.0,660000000.0,2129000000.0,37.474,40000000.0
1,COC,MRQ,1998-09-30,1998-09-30,1998-09-30,2021-06-14,545000000.0,16376000000.0,,3155000000.0,13221000000.0,,1.954,-471000000.0,406000000.0,406000000.0,3624000000.0,183000000.0,1.013,18.176,8944000000.0,417000000.0,8527000000.0,8944000000.0,0.0,257000000.0,0.0,,0.0,409000000.0,666000000.0,0.11,666000000.0,409000000.0,302000000.0,0.42,0.42,0.42,854000000.0,,854000000.0,,,,245000000.0,0.561,1.0,2405000000.0,0.399,0.0,107000000.0,21799000000.0,,1000000000.0,1558000000.0,216000000.0,1342000000.0,15522000000.0,3115000000.0,12407000000.0,,-423000000.0,-165000000.0,0.0,-848000000.0,0.0,-473000000.0,-696000000.0,-60000000.0,716000000.0,30000000.0,183000000.0,183000000.0,183000000.0,0.0,0.0,0.03,1996000000.0,409000000.0,1434000000.0,0.0,,,,11352000000.0,0.0,,,,1186000000.0,,6029000000.0,6029000000.0,59000000.0,,,,,0.0,151000000.0,1.0,628000000.0,437000000,437000000.0,13.796,16376000000.0,0.0,119000000.0,2129000000.0,37.474,40000000.0
2,COC,ART,1998-09-30,1998-11-18,1998-09-30,2021-06-14,545000000.0,16376000000.0,,3155000000.0,13221000000.0,,1.36,,406000000.0,406000000.0,,,1.013,18.176,8944000000.0,417000000.0,8527000000.0,8944000000.0,0.0,,0.0,,0.0,,,,,,,,,,854000000.0,,854000000.0,,,,,,1.0,,,0.0,,21799000000.0,,1000000000.0,1558000000.0,216000000.0,1342000000.0,15522000000.0,3115000000.0,12407000000.0,,,,,,,,,,,,,,,,,,,,1434000000.0,,,,,11352000000.0,,,,,1186000000.0,,,,,,,,,,,1.0,628000000.0,628000000,,,16376000000.0,0.0,,2129000000.0,26.076,40000000.0
3,COC,ARQ,1998-09-30,1998-11-18,1998-09-30,2021-06-14,545000000.0,16376000000.0,,3155000000.0,13221000000.0,,1.36,,406000000.0,406000000.0,3624000000.0,183000000.0,1.013,18.176,8944000000.0,417000000.0,8527000000.0,8944000000.0,0.0,,0.0,,0.0,409000000.0,,,,409000000.0,302000000.0,0.29,0.29,0.29,854000000.0,,854000000.0,,,,,,1.0,2405000000.0,0.399,0.0,107000000.0,21799000000.0,,1000000000.0,1558000000.0,216000000.0,1342000000.0,15522000000.0,3115000000.0,12407000000.0,,,,,,,,,,,,183000000.0,183000000.0,183000000.0,0.0,0.0,0.03,1996000000.0,409000000.0,1434000000.0,0.0,,,,11352000000.0,0.0,,,,1186000000.0,,6029000000.0,6029000000.0,59000000.0,,,,,,151000000.0,1.0,628000000.0,628000000,637000000.0,9.6,16376000000.0,0.0,119000000.0,2129000000.0,26.076,40000000.0
