,ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
0,CBE,MRT,2001-06-30,2001-06-30,2001-06-30,2019-04-18,-132600000,4723000000,4777125000.0,1714300000,3008700000,0.925,10.513,-136900000.0,16300000,16300000,3035700000.0,305000000.0,1.588,1.4,1461800000,185500000,1276300000,1461800000,0,183300000.0,0,0.0,0.0,572100000.0,755400000.0,0.171,755400000.0,572100000.0,469200000.0,1.625,1.62,1.625,1968200000,1910350000.0,1968200000,5277672238,9.0,6.987,382000000.0,2.04,1.0,1385200000.0,0.313,1969600000,102900000.0,3119400000,3197350000.0,734600000,0,0,0,2754800000,1079500000,1675300000,3706072238,-6200000.0,-5900000.0,1900000.0,-254600000.0,-130800000.0,-382400000.0,-142800000.0,0.0,518900000.0,100000.0,305000000.0,305000000.0,305000000.0,0.0,0.0,0.069,813100000.0,572100000.0,411000000,0.0,1.883,12.151,12.182,865000000,0.0,19.795,0.838,0.838,821300000,2283900000,4420900000.0,4420900000.0,0.0,0.064,0.16,0.179,0.129,0.0,752600000.0,1.0,187222644,187222644,,23.613,2753400000,316200000,164200000.0,1900000,14.707,634800000
1,CBE,MRQ,2001-06-30,2001-06-30,2001-06-30,2019-04-18,-132600000,4723000000,,1714300000,3008700000,,10.513,-27000000.0,16300000,16300000,744700000.0,68000000.0,1.588,1.4,1461800000,185500000,1276300000,1461800000,0,46700000.0,0,0.0,0.0,127000000.0,173700000.0,0.162,173700000.0,127000000.0,104600000.0,0.36,0.36,0.36,1968200000,,1968200000,5277672238,9.0,6.987,147600000.0,0.788,1.0,328300000.0,0.306,1969600000,22400000.0,3119400000,,734600000,0,0,0,2754800000,1079500000,1675300000,3706072238,-1500000.0,500000.0,0.0,-117800000.0,-32800000.0,-149900000.0,-26500000.0,0.0,174600000.0,300000.0,68000000.0,68000000.0,68000000.0,0.0,0.0,0.063,201300000.0,127000000.0,411000000,0.0,1.883,12.151,12.182,865000000,0.0,19.795,0.838,0.838,821300000,2283900000,1073000000.0,1073000000.0,0.0,,,,,0.0,186000000.0,1.0,187222644,187222644,,5.731,2753400000,316200000,36600000.0,1900000,14.707,634800000
2,CBE,ART,2001-06-30,2001-08-14,2001-06-30,2019-04-18,-132600000,4723000000,4777125000.0,1714300000,3008700000,0.925,10.508,-136900000.0,16300000,16300000,3035700000.0,305000000.0,1.588,1.4,1461800000,185500000,1276300000,1461800000,0,183300000.0,0,0.0,0.0,572100000.0,755400000.0,0.171,755400000.0,572100000.0,469200000.0,1.625,1.62,1.625,1968200000,1910350000.0,1968200000,6853816375,12.0,9.073,382000000.0,2.039,1.0,1385200000.0,0.313,1969600000,102900000.0,3119400000,3197350000.0,734600000,0,0,0,2754800000,1079500000,1675300000,5408316375,-6200000.0,-5900000.0,1900000.0,-254600000.0,-130800000.0,-382400000.0,-142800000.0,0.0,518900000.0,100000.0,305000000.0,305000000.0,305000000.0,0.0,0.0,0.069,813100000.0,572100000.0,411000000,0.0,2.748,17.732,17.769,865000000,0.0,28.875,1.223,1.223,821300000,2283900000,4420900000.0,4420900000.0,0.0,0.064,0.16,0.179,0.129,0.0,752600000.0,1.0,187301000,187301000,,23.603,2753400000,316200000,164200000.0,1900000,14.7,634800000
3,CBE,ARQ,2001-06-30,2001-08-14,2001-06-30,2019-04-18,-132600000,4723000000,,1714300000,3008700000,,10.508,-27000000.0,16300000,16300000,744700000.0,68000000.0,1.588,1.4,1461800000,185500000,1276300000,1461800000,0,46700000.0,0,0.0,0.0,127000000.0,173700000.0,0.162,173700000.0,127000000.0,104600000.0,0.36,0.36,0.36,1968200000,,1968200000,6853816375,12.0,9.073,147600000.0,0.788,1.0,328300000.0,0.306,1969600000,22400000.0,3119400000,,734600000,0,0,0,2754800000,1079500000,1675300000,5408316375,-1500000.0,500000.0,0.0,-117800000.0,-32800000.0,-149900000.0,-26500000.0,0.0,174600000.0,300000.0,68000000.0,68000000.0,68000000.0,0.0,0.0,0.063,201300000.0,127000000.0,411000000,0.0,2.748,17.732,17.769,865000000,0.0,28.875,1.223,1.223,821300000,2283900000,1073000000.0,1073000000.0,0.0,,,,,0.0,186000000.0,1.0,187301000,187301000,,5.729,2753400000,316200000,36600000.0,1900000,14.7,634800000
