,ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
0,PM,MRT,2019-09-30,2019-09-30,2019-09-30,2021-07-27,-8966000000.0,41420000000.0,39796500000.0,19575000000.0,21845000000.0,1.958,-7.077,-1030000000.0,6507000000.0,6507000000.0,58855000000.0,7949000000.0,1.085,-4.594,31816000000.0,5390000000.0,26426000000.0,31816000000.0,0.0,964000000.0,0.0,0.06,4.59,10259000000.0,11223000000.0,0.144,11223000000.0,10259000000.0,9700000000.0,4.81,4.81,4.81,-11010000000.0,-11659000000.0,-11010000000.0,144015919962.0,14.0,12.832,8158000000.0,5.243,1.0,19075000000.0,0.245,7808000000.0,559000000.0,40876000000.0,39455000000.0,8529000000.0,4499000000.0,0.0,4499000000.0,50575000000.0,18045000000.0,32530000000.0,118134919962.0,598000000.0,-1336000000.0,0.0,687000000.0,-7111000000.0,-6849000000.0,-1461000000.0,842000000.0,9188000000.0,-280000000.0,7479000000.0,7479000000.0,7479000000.0,0.0,470000000.0,0.096,8348000000.0,10727000000.0,1704000000.0,0.954,-10.73,15.796,15.786,6636000000.0,0.0,75.93,1.516,1.516,3729000000.0,31197000000.0,77930000000.0,77930000000.0,0.0,0.188,-0.641,0.26,0.132,0.0,8279000000.0,1.0,1555839852.0,1555839852.0,,50.089,33612000000.0,968000000.0,2221000000.0,9098000000.0,21.604,1530000000.0
1,PM,MRQ,2019-09-30,2019-09-30,2019-09-30,2021-07-27,-8966000000.0,41420000000.0,,19575000000.0,21845000000.0,,-7.077,-194000000.0,6507000000.0,6507000000.0,15343000000.0,2046000000.0,1.085,-4.594,31816000000.0,5390000000.0,26426000000.0,31816000000.0,0.0,237000000.0,0.0,0.06,1.17,2663000000.0,2900000000.0,0.142,2900000000.0,2663000000.0,2531000000.0,1.22,1.22,1.22,-11010000000.0,,-11010000000.0,144015919962.0,14.0,12.832,1889000000.0,1.214,1.0,5037000000.0,0.247,7808000000.0,132000000.0,40876000000.0,,8529000000.0,4499000000.0,0.0,4499000000.0,50575000000.0,18045000000.0,32530000000.0,118134919962.0,2498000000.0,-3000000.0,0.0,2280000000.0,-1779000000.0,453000000.0,122000000.0,313000000.0,2083000000.0,-160000000.0,1896000000.0,1896000000.0,1896000000.0,0.0,150000000.0,0.093,2249000000.0,2788000000.0,1704000000.0,0.959,-10.73,15.796,15.786,6636000000.0,0.0,75.93,1.516,1.516,3729000000.0,31197000000.0,20380000000.0,20380000000.0,0.0,,,,,0.0,2234000000.0,1.0,1555839852.0,1555839852.0,,13.099,33612000000.0,968000000.0,635000000.0,9098000000.0,21.604,1530000000.0
2,PM,ART,2019-09-30,2019-10-24,2019-09-30,2021-07-27,-8966000000.0,41420000000.0,39796500000.0,19575000000.0,21845000000.0,1.958,-7.076,-1030000000.0,6507000000.0,6507000000.0,58855000000.0,7949000000.0,1.085,-4.594,31816000000.0,5390000000.0,26426000000.0,31816000000.0,0.0,964000000.0,0.0,0.056,4.59,10259000000.0,11223000000.0,0.144,11223000000.0,10259000000.0,9700000000.0,4.81,4.81,4.81,-11010000000.0,-11659000000.0,-11010000000.0,152034987880.0,15.0,13.547,8158000000.0,5.243,1.0,19075000000.0,0.245,7808000000.0,559000000.0,40876000000.0,39455000000.0,8529000000.0,4499000000.0,0.0,4499000000.0,50575000000.0,18045000000.0,32530000000.0,126725987880.0,598000000.0,-1399000000.0,0.0,687000000.0,-7111000000.0,-6849000000.0,-1461000000.0,905000000.0,9188000000.0,-280000000.0,7479000000.0,7479000000.0,7479000000.0,0.0,470000000.0,0.096,8348000000.0,10727000000.0,1704000000.0,0.954,-11.51,16.944,16.933,6636000000.0,0.0,81.45,1.626,1.626,3729000000.0,31197000000.0,77930000000.0,77930000000.0,0.0,0.188,-0.641,0.26,0.132,0.0,8279000000.0,1.0,1555874621.0,1555874621.0,,50.088,33612000000.0,968000000.0,2221000000.0,9098000000.0,21.603,1530000000.0
3,PM,ARQ,2019-09-30,2019-10-24,2019-09-30,2021-07-27,-8966000000.0,41420000000.0,,19575000000.0,21845000000.0,,-7.076,-194000000.0,6507000000.0,6507000000.0,15343000000.0,2046000000.0,1.085,-4.594,31816000000.0,5390000000.0,26426000000.0,31816000000.0,0.0,237000000.0,0.0,0.056,1.17,2663000000.0,2900000000.0,0.142,2900000000.0,2663000000.0,2531000000.0,1.22,1.22,1.22,-11010000000.0,,-11010000000.0,152034987880.0,15.0,13.547,1889000000.0,1.214,1.0,5037000000.0,0.247,7808000000.0,132000000.0,40876000000.0,,8529000000.0,4499000000.0,0.0,4499000000.0,50575000000.0,18045000000.0,32530000000.0,126725987880.0,2498000000.0,-3000000.0,0.0,2280000000.0,-1779000000.0,453000000.0,122000000.0,313000000.0,2083000000.0,-160000000.0,1896000000.0,1896000000.0,1896000000.0,0.0,150000000.0,0.093,2249000000.0,2788000000.0,1704000000.0,0.959,-11.51,16.944,16.933,6636000000.0,0.0,81.45,1.626,1.626,3729000000.0,31197000000.0,20380000000.0,20380000000.0,0.0,,,,,0.0,2234000000.0,1.0,1555874621.0,1555874621.0,,13.099,33612000000.0,968000000.0,635000000.0,9098000000.0,21.603,1530000000.0
