,ticker,dimension,calendardate,datekey,reportperiod,lastupdated,accoci,assets,assetsavg,assetsc,assetsnc,assetturnover,bvps,capex,cashneq,cashnequsd,cor,consolinc,currentratio,de,debt,debtc,debtnc,debtusd,deferredrev,depamor,deposits,divyield,dps,ebit,ebitda,ebitdamargin,ebitdausd,ebitusd,ebt,eps,epsdil,epsusd,equity,equityavg,equityusd,ev,evebit,evebitda,fcf,fcfps,fxusd,gp,grossmargin,intangibles,intexp,invcap,invcapavg,inventory,investments,investmentsc,investmentsnc,liabilities,liabilitiesc,liabilitiesnc,marketcap,ncf,ncfbus,ncfcommon,ncfdebt,ncfdiv,ncff,ncfi,ncfinv,ncfo,ncfx,netinc,netinccmn,netinccmnusd,netincdis,netincnci,netmargin,opex,opinc,payables,payoutratio,pb,pe,pe1,ppnenet,prefdivis,price,ps,ps1,receivables,retearn,revenue,revenueusd,rnd,roa,roe,roic,ros,sbcomp,sgna,sharefactor,sharesbas,shareswa,shareswadil,sps,tangibles,taxassets,taxexp,taxliabilities,tbvps,workingcapital
0,CBE,MRT,2009-06-30,2009-06-30,2009-06-30,2019-04-18,-274300000,6130700000,6206825000.0,2121200000,4009500000,0.931,16.64,-133100000.0,450200000,450200000,3988400000.0,506300000.0,1.651,1.213,1211500000,286800000,924700000,1211500000,0,144000000.0,0,0.0,0.0,675600000.0,819600000.0,0.142,819600000.0,675600000.0,606900000.0,2.98,2.95,2.98,2770100000,2739225000.0,2770100000,6084217774,9.0,7.423,874100000.0,5.251,1.0,1789100000.0,0.31,2645900000,68700000.0,2961500000,3175850000.0,547200000,12600000,12600000,0,3360600000,1284600000,2076000000,5169117774,295500000.0,-49600000.0,-250500000.0,-120100000.0,-171500000.0,-537400000.0,-149000000.0,33700000.0,1007200000.0,-25300000.0,506300000.0,506300000.0,506300000.0,-35500000.0,0.0,0.088,1149000000.0,640100000.0,409800000,0.0,1.866,10.21,10.419,728900000,0.0,31.05,0.895,0.895,901500000,3042700000,5777500000.0,5777500000.0,0.0,0.082,0.185,0.213,0.117,-4700000.0,1085000000.0,1.0,166477223,166477223,,34.704,3484800000,664400000,100600000.0,0,20.933,836600000
1,CBE,MRQ,2009-06-30,2009-06-30,2009-06-30,2019-04-18,-274300000,6130700000,,2121200000,4009500000,,16.64,-26900000.0,450200000,450200000,885000000.0,89300000.0,1.651,1.213,1211500000,286800000,924700000,1211500000,0,36000000.0,0,0.0,0.0,125000000.0,161000000.0,0.127,161000000.0,125000000.0,108700000.0,0.53,0.53,0.53,2770100000,,2770100000,6084217774,9.0,7.423,184000000.0,1.105,1.0,384800000.0,0.303,2645900000,16300000.0,2961500000,,547200000,12600000,12600000,0,3360600000,1284600000,2076000000,5169117774,146300000.0,-5600000.0,1000000.0,-8000000.0,-41900000.0,-48800000.0,-29500000.0,3000000.0,210900000.0,13700000.0,89300000.0,89300000.0,89300000.0,0.0,0.0,0.07,259800000.0,125000000.0,409800000,0.0,1.866,10.21,10.419,728900000,0.0,31.05,0.895,0.895,901500000,3042700000,1269800000.0,1269800000.0,0.0,,,,,-100000.0,249400000.0,1.0,166477223,166477223,,7.627,3484800000,664400000,19400000.0,0,20.933,836600000
2,CBE,ART,2009-06-30,2009-08-06,2009-06-30,2019-04-18,-274300000,6130700000,6206825000.0,2121200000,4009500000,0.931,16.613,-133100000.0,450200000,450200000,3980800000.0,506300000.0,1.651,1.213,1211500000,286800000,924700000,1211500000,0,144000000.0,0,0.0,0.0,675600000.0,819600000.0,0.142,819600000.0,675600000.0,606900000.0,2.98,2.95,2.98,2770100000,2739225000.0,2770100000,6530485939,10.0,7.968,874100000.0,5.242,1.0,1796700000.0,0.311,2645900000,68700000.0,2961500000,3175850000.0,547200000,12600000,12600000,0,3360600000,1284600000,2076000000,5769185939,295500000.0,-49600000.0,-250500000.0,-120100000.0,-171500000.0,-537400000.0,-149000000.0,33700000.0,1007200000.0,-25300000.0,506300000.0,506300000.0,506300000.0,-35500000.0,0.0,0.088,1156600000.0,640100000.0,409800000,0.0,2.083,11.395,11.611,728900000,0.0,34.6,0.999,0.999,901500000,3042700000,5777500000.0,5777500000.0,0.0,0.082,0.185,0.213,0.117,-4700000.0,1085000000.0,1.0,166739478,166739478,,34.65,3484800000,664400000,100600000.0,0,20.9,836600000
3,CBE,ARQ,2009-06-30,2009-08-06,2009-06-30,2019-04-18,-274300000,6130700000,,2121200000,4009500000,,16.613,-26900000.0,450200000,450200000,885000000.0,89300000.0,1.651,1.213,1211500000,286800000,924700000,1211500000,0,36000000.0,0,0.0,0.0,125000000.0,161000000.0,0.127,161000000.0,125000000.0,108700000.0,0.53,0.53,0.53,2770100000,,2770100000,6530485939,10.0,7.968,184000000.0,1.104,1.0,384800000.0,0.303,2645900000,16300000.0,2961500000,,547200000,12600000,12600000,0,3360600000,1284600000,2076000000,5769185939,146300000.0,-5600000.0,1000000.0,-8000000.0,-41900000.0,-48800000.0,-29500000.0,3000000.0,210900000.0,13700000.0,89300000.0,89300000.0,89300000.0,0.0,0.0,0.07,259800000.0,125000000.0,409800000,0.0,2.083,11.395,11.611,728900000,0.0,34.6,0.999,0.999,901500000,3042700000,1269800000.0,1269800000.0,0.0,,,,,-100000.0,249400000.0,1.0,166739478,166739478,,7.615,3484800000,664400000,19400000.0,0,20.9,836600000
